epoch,time,loss,auc,aupr,accuracy,precision,recall,f1,mcc
1,4305.122786999999,1.5501770973205566,0.6856067115561875,0.6907192785415124,0.5,0.5,1.0,0.6666666666666666,0.0
2,4306.053049599999,1.380082130432129,0.7687356465497039,0.7566050670427489,0.5158102766798419,0.5080321285140562,1.0,0.673768308921438,0.12674485010489558
3,4306.946367299999,1.3075342178344727,0.7982627443015826,0.7723936726598679,0.5355731225296443,0.5185185185185185,0.9960474308300395,0.6820027063599458,0.18257418583505539
4,4307.857111599999,1.2726690769195557,0.7983721039228857,0.7670343782542614,0.5889328063241107,0.5494505494505495,0.9881422924901185,0.7062146892655369,0.2954076429291727
5,4308.763136299999,1.2491552829742432,0.7851708353512787,0.7585634793587144,0.541501976284585,0.5216494845360825,1.0,0.6856368563685638,0.20808404329060157
6,4309.649768099999,1.2223098278045654,0.777468793450921,0.7575418848565079,0.525691699604743,0.513184584178499,1.0,0.67828418230563,0.16238586255274184
7,4310.5219056,1.2161064147949219,0.784795888078239,0.763516708675521,0.6442687747035574,0.5871121718377088,0.9723320158102767,0.7321428571428571,0.38234571057397254
8,4311.409261899999,1.2024422883987427,0.8151353715883703,0.7885417678647879,0.6778656126482213,0.6113861386138614,0.9762845849802372,0.7519025875190259,0.4433551330755755
9,4312.3199331,1.186113715171814,0.853395616241466,0.8300512000970932,0.6778656126482213,0.6102941176470589,0.9841897233201581,0.7534039334341907,0.45009002700900314
10,4313.212750199999,1.1602132320404053,0.8732209533034417,0.8617440531857103,0.658102766798419,0.5952380952380952,0.9881422924901185,0.7429420505200593,0.4209360449419127
11,4314.0731114,1.1514124870300293,0.8819072317955287,0.8791377395021063,0.6679841897233202,0.6024096385542169,0.9881422924901185,0.748502994011976,0.43739536964512843
12,4314.932534099999,1.1396088600158691,0.886047274602009,0.8870121360856426,0.6818181818181818,0.6133004926108374,0.9841897233201581,0.755690440060698,0.4565883336266279
13,4315.8193857,1.1200650930404663,0.8888437563467637,0.8915665084675602,0.6719367588932806,0.6053268765133172,0.9881422924901185,0.7507507507507508,0.4439179972869298
14,4316.6755029999995,1.1112697124481201,0.8913121592276085,0.8941006974056072,0.691699604743083,0.6203473945409429,0.9881422924901185,0.7621951219512195,0.47610265007371355
15,4317.5733394,1.1035324335098267,0.8949054039275727,0.8978071185454319,0.6818181818181818,0.6116504854368932,0.9960474308300395,0.7578947368421052,0.46749319394736655
16,4318.4495846,1.089862585067749,0.8989048415066632,0.9013703919634559,0.7134387351778656,0.6377551020408163,0.9881422924901185,0.7751937984496124,0.5108910520108026
17,4319.3354014,1.0722447633743286,0.9036073052227029,0.905749420512391,0.7075098814229249,0.631578947368421,0.9960474308300395,0.7730061349693251,0.5081722695925885
18,4320.253274299999,1.06721830368042,0.9071693043165805,0.9090050483276257,0.7312252964426877,0.6519480519480519,0.9920948616600791,0.7868338557993729,0.5420792854382017
19,4321.2038385999995,1.0583525896072388,0.9101376368948116,0.9120793030569653,0.717391304347826,0.6395939086294417,0.9960474308300395,0.7789799072642968,0.5236433142150461
20,4322.081531299999,1.0468753576278687,0.9133715571247792,0.9151017341087545,0.7292490118577075,0.6502590673575129,0.9920948616600791,0.785602503912363,0.5389813202309134
21,4322.965391999999,1.0398386716842651,0.9159336968238841,0.9171626334897828,0.7549407114624506,0.6747967479674797,0.9841897233201581,0.8006430868167203,0.5737414724370479
22,4323.8767221,1.0396548509597778,0.9179959068256026,0.9189248079839928,0.7549407114624506,0.6738544474393531,0.9881422924901185,0.8012820512820511,0.5764157928244423
23,4324.8271188,1.0226808786392212,0.9200893624334079,0.9205819964187748,0.7569169960474308,0.6756756756756757,0.9881422924901185,0.8025682182985554,0.5795261481924623
24,4325.748311699999,1.017049789428711,0.9217141339499133,0.9218393784291696,0.7509881422924901,0.6684350132625995,0.9960474308300395,0.7999999999999999,0.5758882143404926
25,4326.6293411999995,1.0039311647415161,0.9233232826633755,0.9232792850075442,0.7766798418972332,0.6944444444444444,0.9881422924901185,0.8156606851549756,0.6106612430219159
26,4327.569866,1.001932144165039,0.9251823962255308,0.9252097873416527,0.7786561264822134,0.6963788300835655,0.9881422924901185,0.8169934640522876,0.6137806898741195
27,4328.5228775,0.9993405938148499,0.9270571325907293,0.927282639380792,0.7786561264822134,0.6963788300835655,0.9881422924901185,0.8169934640522876,0.6137806898741195
28,4329.441857899999,0.9954149127006531,0.9285569216828884,0.9289088159415337,0.7885375494071146,0.7062146892655368,0.9881422924901185,0.8237232289950577,0.6294039017068406
29,4330.384577899999,0.9833797216415405,0.93082222812417,0.9314228172929295,0.7885375494071146,0.7062146892655368,0.9881422924901185,0.8237232289950577,0.6294039017068406
30,4331.3081176,0.9761742949485779,0.9325094908528488,0.9331304704874731,0.7628458498023716,0.67828418230563,1.0,0.8083067092651757,0.5971334562819772
31,4332.221616899999,0.9726463556289673,0.9341342623693543,0.934778834922202,0.7747035573122529,0.6893732970027248,1.0,0.8161290322580644,0.6154239140669215
32,4333.0950889,0.9598021507263184,0.9353059725976035,0.9357007167819493,0.7806324110671937,0.695054945054945,1.0,0.820097244732577,0.6245877761451069
33,4333.985321599999,0.9599369764328003,0.9365401740380259,0.9366858911726832,0.8043478260869565,0.72,0.9960474308300395,0.835820895522388,0.659059158466806
34,4334.8819944,0.9516043663024902,0.937461919417582,0.9375451692978788,0.8122529644268774,0.7283236994219653,0.9960474308300395,0.8414023372287145,0.6715201459065704
35,4335.7787989,0.9462423920631409,0.9382118139636613,0.9382039199274943,0.8201581027667985,0.7368421052631579,0.9960474308300395,0.8470588235294116,0.6840376991164889
36,4336.686855399999,0.9437621831893921,0.9389460857066974,0.9388275351348706,0.8181818181818182,0.7346938775510204,0.9960474308300395,0.8456375838926176,0.6809026333799375
37,4337.5657464,0.939646303653717,0.9401490415410334,0.9399408489061589,0.8201581027667985,0.7368421052631579,0.9960474308300395,0.8470588235294116,0.6840376991164889
38,4338.4488802,0.9366116523742676,0.9409145588901561,0.9406645911834899,0.8162055335968379,0.7325581395348837,0.9960474308300395,0.8442211055276382,0.6777714237004652
39,4339.3150705,0.9261910915374756,0.941492602602759,0.9412205732300216,0.8201581027667985,0.7368421052631579,0.9960474308300395,0.8470588235294116,0.6840376991164889
40,4340.184061,0.9276140928268433,0.9424924619975317,0.942241103304655,0.8201581027667985,0.7368421052631579,0.9960474308300395,0.8470588235294116,0.6840376991164889
41,4341.064539,0.918645977973938,0.9433204705588277,0.9430598780774557,0.8162055335968379,0.7325581395348837,0.9960474308300395,0.8442211055276382,0.6777714237004652
42,4341.9371383,0.9194360971450806,0.9442890843475136,0.9439618665776274,0.8162055335968379,0.7325581395348837,0.9960474308300395,0.8442211055276382,0.6777714237004652
43,4342.8562813,0.915808916091919,0.9450077332875064,0.9447710242375879,0.8181818181818182,0.7346938775510204,0.9960474308300395,0.8456375838926176,0.6809026333799375
44,4343.7293488,0.9139751195907593,0.9455389085909793,0.945360539508011,0.808300395256917,0.7228571428571429,1.0,0.8391376451077943,0.6676183683170241
