Epoch,Time,AUC,AUPR,Accuracy,Precision,Recall,F1,MCC
1,122.35,0.59985,0.60563,0.50129,0.50129,1.0,0.66781,0.0
2,124.92,0.44553,0.48922,0.50129,0.50129,1.0,0.66781,0.0
3,127.36,0.39904,0.42571,0.50129,0.50129,1.0,0.66781,0.0
4,129.77,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
5,132.23,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
6,134.72,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
7,147.97,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
8,150.56,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
9,153.03,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
10,155.45,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
11,157.9,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
12,160.35,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
13,162.86,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
14,165.28,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
15,167.71,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
16,170.15,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
17,172.59,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
18,175.04,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
19,177.49,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
20,179.95,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
21,182.39,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
22,184.8,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
23,187.29,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
24,189.78,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
25,192.26,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
26,194.74,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
27,197.19,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
28,199.64,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
29,202.12,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
30,204.54,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
31,206.94,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
32,209.36,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
33,211.78,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
34,214.28,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
35,216.75,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
36,219.2,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
37,221.63,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
38,224.12,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
39,226.67,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
40,229.2,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
41,231.63,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
42,234.07,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
43,236.51,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
44,238.97,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
45,241.42,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
46,243.89,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
47,246.33,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
48,248.79,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
49,251.26,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
50,253.77,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
51,256.3,0.5,0.75065,0.50129,0.50129,1.0,0.66781,0.0
