Epoch,Time,AUC,AUPR,Accuracy,Precision,Recall,F1,MCC
1,688.72,0.5849,0.5735,0.49871,0.49871,1.0,0.66552,0.0
2,691.36,0.40106,0.45296,0.49871,0.49871,1.0,0.66552,0.0
3,693.81,0.31008,0.39479,0.49871,0.49871,1.0,0.66552,0.0
4,696.27,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
5,698.7,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
6,701.17,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
7,703.67,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
8,717.97,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
9,725.94,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
10,728.37,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
11,730.78,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
12,733.23,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
13,735.65,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
14,738.06,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
15,740.48,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
16,742.95,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
17,745.46,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
18,747.89,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
19,750.36,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
20,752.81,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
21,755.31,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
22,757.81,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
23,760.28,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
24,762.73,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
25,765.19,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
26,767.64,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
27,770.12,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
28,772.57,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
29,774.99,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
30,777.44,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
31,779.91,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
32,782.46,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
33,784.97,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
34,787.47,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
35,789.94,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
36,792.4,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
37,794.86,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
38,797.29,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
39,799.72,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
40,802.12,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
41,804.56,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
42,807.01,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
43,809.47,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
44,811.94,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
45,814.41,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
46,816.87,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
47,819.35,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
48,821.84,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
49,824.35,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
50,826.8,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
51,829.25,0.5,0.74935,0.49871,0.49871,1.0,0.66552,0.0
