Epoch,Time,AUC,AUPR,Accuracy,Precision,Recall,F1,MCC
1,832.34,0.62552,0.62875,0.5,0.5,1.0,0.66667,0.0
2,834.9,0.33757,0.40237,0.5,0.5,1.0,0.66667,0.0
3,837.35,0.27158,0.36933,0.5,0.5,1.0,0.66667,0.0
4,839.79,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
5,842.24,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
6,844.69,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
7,848.0,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
8,860.61,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
9,863.29,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
10,865.72,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
11,868.13,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
12,870.52,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
13,872.95,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
14,875.42,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
15,877.91,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
16,880.39,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
17,882.86,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
18,885.36,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
19,887.87,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
20,890.37,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
21,891.87,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
22,893.44,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
23,894.92,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
24,896.35,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
25,897.89,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
26,899.31,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
27,900.72,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
28,902.28,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
29,903.83,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
30,905.55,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
31,907.99,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
32,910.43,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
33,912.93,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
34,915.43,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
35,918.04,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
36,920.54,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
37,923.08,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
38,925.6,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
39,928.11,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
40,930.62,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
41,933.18,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
42,935.78,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
43,938.33,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
44,940.92,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
45,943.42,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
46,945.97,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
47,948.43,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
48,950.89,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
49,953.3,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
50,955.81,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
51,958.28,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
