Epoch,Time,AUC,AUPR,Accuracy,Precision,Recall,F1,MCC
1,512.25,0.45542,0.44207,0.43928,0.38,0.19689,0.25939,-0.14014
2,515.03,0.46739,0.44758,0.46512,0.36538,0.09845,0.1551,-0.10506
3,517.79,0.48221,0.4563,0.47028,0.16667,0.01554,0.02844,-0.14667
4,520.58,0.49725,0.46564,0.49096,0.25,0.01036,0.0199,-0.07227
5,523.41,0.51178,0.47626,0.49612,0.0,0.0,0.0,-0.07189
6,526.23,0.52305,0.48477,0.49871,0.0,0.0,0.0,-0.05077
7,529.06,0.5313,0.49266,0.50129,0.0,0.0,0.0,0.0
8,531.88,0.53603,0.49745,0.50129,0.0,0.0,0.0,0.0
9,534.62,0.54255,0.50338,0.50129,0.0,0.0,0.0,0.0
10,537.45,0.5481,0.50878,0.50129,0.0,0.0,0.0,0.0
11,540.23,0.5524,0.51322,0.50129,0.0,0.0,0.0,0.0
12,543.14,0.55531,0.51763,0.50129,0.0,0.0,0.0,0.0
13,545.89,0.55881,0.52066,0.50129,0.0,0.0,0.0,0.0
14,548.65,0.56369,0.52497,0.50129,0.0,0.0,0.0,0.0
15,551.41,0.56907,0.52896,0.50129,0.0,0.0,0.0,0.0
16,554.25,0.57241,0.53105,0.50129,0.0,0.0,0.0,0.0
17,557.02,0.57191,0.52836,0.50129,0.0,0.0,0.0,0.0
18,559.71,0.56658,0.52257,0.50129,0.0,0.0,0.0,0.0
19,562.4,0.55955,0.51649,0.50129,0.0,0.0,0.0,0.0
20,565.04,0.55021,0.51177,0.50129,0.0,0.0,0.0,0.0
21,567.69,0.54205,0.50912,0.50129,0.0,0.0,0.0,0.0
22,570.41,0.53413,0.50832,0.50129,0.0,0.0,0.0,0.0
23,573.09,0.52456,0.50596,0.50129,0.0,0.0,0.0,0.0
24,575.76,0.51586,0.50338,0.50129,0.0,0.0,0.0,0.0
25,578.48,0.50819,0.50148,0.50129,0.0,0.0,0.0,0.0
26,581.15,0.49953,0.49677,0.50129,0.0,0.0,0.0,0.0
27,583.81,0.49319,0.4949,0.50129,0.0,0.0,0.0,0.0
28,586.49,0.48826,0.49161,0.50129,0.0,0.0,0.0,0.0
29,589.18,0.48227,0.48709,0.50129,0.0,0.0,0.0,0.0
30,591.88,0.47779,0.48334,0.50129,0.0,0.0,0.0,0.0
31,594.54,0.47538,0.48515,0.50129,0.0,0.0,0.0,0.0
32,597.22,0.47436,0.48405,0.50129,0.0,0.0,0.0,0.0
33,599.9,0.47173,0.48257,0.50129,0.0,0.0,0.0,0.0
34,602.57,0.47112,0.48437,0.50129,0.0,0.0,0.0,0.0
35,605.3,0.47057,0.48536,0.50129,0.0,0.0,0.0,0.0
36,607.96,0.46975,0.48496,0.50129,0.0,0.0,0.0,0.0
37,610.62,0.46798,0.48597,0.50129,0.0,0.0,0.0,0.0
38,613.32,0.46844,0.48754,0.50129,0.0,0.0,0.0,0.0
39,615.98,0.46868,0.48928,0.50129,0.0,0.0,0.0,0.0
40,618.68,0.46917,0.49267,0.50129,0.0,0.0,0.0,0.0
41,621.33,0.46961,0.49199,0.50129,0.0,0.0,0.0,0.0
42,624.0,0.47041,0.49296,0.50129,0.0,0.0,0.0,0.0
43,626.67,0.47153,0.495,0.50129,0.0,0.0,0.0,0.0
44,629.35,0.47226,0.49666,0.50129,0.0,0.0,0.0,0.0
45,632.07,0.47245,0.49761,0.50129,0.0,0.0,0.0,0.0
46,634.7,0.47256,0.4986,0.50129,0.0,0.0,0.0,0.0
47,637.36,0.47305,0.50028,0.50129,0.0,0.0,0.0,0.0
48,640.1,0.47277,0.5006,0.50129,0.0,0.0,0.0,0.0
49,642.73,0.47233,0.50114,0.50129,0.0,0.0,0.0,0.0
50,645.45,0.47241,0.50173,0.50129,0.0,0.0,0.0,0.0
51,648.09,0.47244,0.50227,0.50129,0.0,0.0,0.0,0.0
52,650.73,0.47286,0.50431,0.50129,0.0,0.0,0.0,0.0
53,653.45,0.47352,0.50426,0.50129,0.0,0.0,0.0,0.0
54,656.16,0.47401,0.50482,0.50129,0.0,0.0,0.0,0.0
55,658.82,0.47424,0.50566,0.50129,0.0,0.0,0.0,0.0
56,661.48,0.47468,0.50871,0.50129,0.0,0.0,0.0,0.0
57,664.18,0.47468,0.50599,0.50129,0.0,0.0,0.0,0.0
58,666.83,0.47579,0.50592,0.50129,0.0,0.0,0.0,0.0
59,669.51,0.4764,0.50655,0.50129,0.0,0.0,0.0,0.0
60,672.33,0.47742,0.50838,0.50129,0.0,0.0,0.0,0.0
61,675.01,0.4781,0.5086,0.50129,0.0,0.0,0.0,0.0
62,677.73,0.47903,0.50481,0.50129,0.0,0.0,0.0,0.0
63,680.41,0.48026,0.50563,0.50129,0.0,0.0,0.0,0.0
64,683.08,0.481,0.50491,0.50129,0.0,0.0,0.0,0.0
65,685.79,0.48156,0.50528,0.50129,0.0,0.0,0.0,0.0
66,688.47,0.48207,0.50521,0.50129,0.0,0.0,0.0,0.0
