epoch,time,loss,auc,aupr,accuracy,precision,recall,f1,mcc
1,2689.2846541,1.5329477787017822,0.5597190321029859,0.5717592174242082,0.49870801033591733,0.49870801033591733,1.0,0.6655172413793103,0.0
2,2690.236541,1.394851565361023,0.6661236045083062,0.6714693810670971,0.5038759689922481,0.5012987012987012,1.0,0.6678200692041523,0.07188899671326773
3,2691.1743309,1.3268858194351196,0.7166818011858341,0.7201479943400292,0.5038759689922481,0.5012987012987012,1.0,0.6678200692041523,0.07188899671326773
4,2692.0883277,1.296229600906372,0.7383953848619197,0.7388523242491521,0.5090439276485789,0.5039164490861618,1.0,0.6701388888888888,0.10193149600621583
5,2693.0316092,1.2742893695831299,0.7460338657123018,0.7412174024992808,0.5090439276485789,0.5039164490861618,1.0,0.6701388888888888,0.10193149600621583
6,2693.9440269,1.261552333831787,0.7503872656375195,0.7420567408095058,0.5090439276485789,0.5039164490861618,1.0,0.6701388888888888,0.10193149600621583
7,2694.86027,1.259518027305603,0.7526307355376315,0.7423937511112837,0.5090439276485789,0.5039164490861618,1.0,0.6701388888888888,0.10193149600621583
8,2695.7824205,1.2286502122879028,0.7534319747876715,0.7394115639545195,0.5090439276485789,0.5039164490861618,1.0,0.6701388888888888,0.10193149600621583
9,2696.695435,1.2260308265686035,0.7558089845627904,0.7428952187143228,0.5116279069767442,0.5052356020942408,1.0,0.671304347826087,0.11411194563431781
10,2697.6368189,1.2212016582489014,0.7611772875380589,0.7461558910754951,0.5400516795865633,0.5203252032520326,0.9948186528497409,0.6832740213523132,0.19575266097721344
11,2698.5761603,1.197113037109375,0.76860210458843,0.7537846183312373,0.5555555555555556,0.5289256198347108,0.9948186528497409,0.6906474820143884,0.23503862713807536
12,2699.5208305,1.1946513652801514,0.7795256663639764,0.7660380984477914,0.5891472868217055,0.5488505747126436,0.9896373056994818,0.7060998151571164,0.29956792054289827
13,2700.4666955000002,1.183683156967163,0.7919448747395972,0.7788234343155886,0.6253229974160207,0.5727272727272728,0.9792746113989638,0.7227533460803061,0.35620149726146305
14,2701.4090558,1.1720305681228638,0.802521232840126,0.7914603693813775,0.5607235142118863,0.5316804407713499,1.0,0.6942446043165469,0.2564661768912992
15,2702.3849441,1.1542432308197021,0.8129106351156455,0.8043457651498761,0.5658914728682171,0.5346260387811634,1.0,0.6967509025270758,0.2676768806116254
16,2703.3340939,1.1508692502975464,0.8222050104161103,0.8163995088943891,0.6201550387596899,0.5684523809523809,0.9896373056994818,0.722117202268431,0.3580347297254689
17,2704.2501055000002,1.1403781175613403,0.8302574648790129,0.826376704616603,0.6304909560723514,0.5753012048192772,0.9896373056994818,0.7276190476190476,0.3763650834099093
18,2705.1916606,1.1284866333007812,0.8371881843918594,0.8336950840298918,0.5943152454780362,0.5514285714285714,1.0,0.7108655616942909,0.32429826813561385
19,2706.1297487,1.1182518005371094,0.8438384701671918,0.8416056741025272,0.6563307493540051,0.59375,0.9844559585492227,0.7407407407407407,0.4154172752741495
20,2707.0812043,1.1165080070495605,0.849500560867475,0.8488840299437073,0.6666666666666666,0.6012658227848101,0.9844559585492227,0.7465618860510804,0.4327275654066979
21,2708.0327149,1.0983917713165283,0.8558303509427916,0.8562777367393225,0.6692506459948321,0.6031746031746031,0.9844559585492227,0.748031496062992,0.43701657065284627
22,2708.9750306,1.0993648767471313,0.8629880882431494,0.865343038112438,0.6537467700258398,0.5913312693498453,0.9896373056994818,0.7403100775193799,0.4161623407590437
23,2709.9034835,1.0851898193359375,0.866860744618343,0.8709544268207104,0.6563307493540051,0.593167701863354,0.9896373056994818,0.7417475728155339,0.4204837590383278
24,2710.8322944,1.0797046422958374,0.8712408525185621,0.8771739327155957,0.6563307493540051,0.593167701863354,0.9896373056994818,0.7417475728155339,0.4204837590383278
25,2711.7552772,1.0681886672973633,0.8750868009187543,0.881723786374577,0.6770025839793282,0.6089743589743589,0.9844559585492227,0.7524752475247523,0.4498017123741227
26,2712.7033428,1.0635581016540527,0.8789861652689493,0.8852494142850258,0.6847545219638242,0.6156351791530945,0.9792746113989638,0.756,0.45811137331601665
27,2713.6464903,1.053480863571167,0.8814432989690721,0.8869722546645908,0.7028423772609819,0.63,0.9792746113989638,0.7667342799188641,0.4876078362812824
28,2714.61234,1.0501816272735596,0.8845948400192297,0.8893223085961459,0.6925064599483204,0.6217105263157895,0.9792746113989638,0.7605633802816901,0.47080729780895036
29,2715.5375229,1.0379952192306519,0.8876662571443833,0.8921999986883793,0.6950904392764858,0.6237623762376238,0.9792746113989638,0.7620967741935484,0.47502008737035706
30,2716.4541235,1.0223891735076904,0.8903904705945196,0.8945592519684757,0.7002583979328165,0.627906976744186,0.9792746113989638,0.7651821862348178,0.4834198809127369
31,2717.3635699,1.023497462272644,0.8939426312696971,0.8978978264396942,0.7002583979328165,0.627906976744186,0.9792746113989638,0.7651821862348178,0.4834198809127369
32,2718.279606,1.0121910572052002,0.8977885796698895,0.9018645474454258,0.7080103359173127,0.6342281879194631,0.9792746113989638,0.769857433808554,0.49596215267432125
33,2719.2210986,1.010387897491455,0.9000320495700016,0.9043678906248929,0.661498708010336,0.5962732919254659,0.9948186528497409,0.7456310679611651,0.4343081762286968
34,2720.1414177,1.0205693244934082,0.9019817317450991,0.9066320341233465,0.6976744186046512,0.6241830065359477,0.9896373056994818,0.7655310621242485,0.4877607396117333
35,2721.0656199,1.002645492553711,0.9038512899951926,0.9084453727021813,0.6950904392764858,0.6221498371335505,0.9896373056994818,0.7640000000000001,0.4836352865716024
36,2721.9817522,0.9943535327911377,0.9053469365952673,0.9097992613919051,0.7028423772609819,0.6282894736842105,0.9896373056994818,0.7686116700201207,0.495989030135958
37,2722.9016307,0.9980908632278442,0.9082581058704129,0.9121292197242914,0.7002583979328165,0.6254071661237784,0.9948186528497409,0.768,0.4963972431993952
38,2723.8218981,0.9876315593719482,0.9094332567704717,0.9124875541510302,0.7080103359173127,0.6324503311258278,0.9896373056994818,0.7717171717171718,0.5041900946885134
39,2724.7694165,0.9887876510620117,0.9099674162704985,0.9128363053744726,0.710594315245478,0.6345514950166113,0.9896373056994818,0.7732793522267206,0.5082814747882491
40,2725.7099875,0.9818503856658936,0.9107686555205384,0.9134379093687466,0.7131782945736435,0.6366666666666667,0.9896373056994818,0.7748478701825559,0.5123672973638589
41,2726.6614581,0.9797497391700745,0.9115698947705785,0.9138046591714963,0.7131782945736435,0.6366666666666667,0.9896373056994818,0.7748478701825559,0.5123672973638589
42,2727.5889631,0.9773054122924805,0.9131723732706586,0.9145820667169274,0.7183462532299741,0.6409395973154363,0.9896373056994818,0.7780040733197556,0.5205238460756857
43,2728.6061822,0.9622427225112915,0.913920196570696,0.9149800742412454,0.7183462532299741,0.6409395973154363,0.9896373056994818,0.7780040733197556,0.5205238460756857
44,2729.5256385000002,0.9664440155029297,0.9152288873457615,0.9163267222154714,0.7700258397932817,0.6925925925925925,0.9689119170984456,0.8077753779697624,0.5890656139495826
45,2730.4746131,0.9664391279220581,0.9164307462208215,0.9172400644724825,0.7235142118863049,0.6452702702702703,0.9896373056994818,0.7811860940695298,0.528662807460233
46,2731.394908,0.9612421989440918,0.9175257731958762,0.9182764877091574,0.7338501291989664,0.6541095890410958,0.9896373056994818,0.7876288659793813,0.5448996074816557
47,2732.3297298,0.9584274291992188,0.9185139682709257,0.9190859755044541,0.7338501291989664,0.6541095890410958,0.9896373056994818,0.7876288659793813,0.5448996074816557
48,2733.2509431,0.9580461978912354,0.9196624111959832,0.920247323624623,0.7364341085271318,0.6563573883161512,0.9896373056994818,0.7892561983471075,0.5489522697075739
49,2734.2172570000002,0.9497595429420471,0.9202766946210138,0.9209568267436444,0.7364341085271318,0.6563573883161512,0.9896373056994818,0.7892561983471075,0.5489522697075739
50,2735.1504673,0.9505305290222168,0.9208108541210405,0.9213990267252892,0.7493540051679587,0.6678321678321678,0.9896373056994818,0.7974947807933193,0.5691928308306167
51,2736.0698752,0.9524361491203308,0.9215052614710753,0.9219556405074312,0.751937984496124,0.6701754385964912,0.9896373056994818,0.799163179916318,0.5732385962731167
52,2736.9991316,0.9450165629386902,0.922279792746114,0.9228132628062075,0.751937984496124,0.6701754385964912,0.9896373056994818,0.799163179916318,0.5732385962731167
53,2737.9209502,0.9482609033584595,0.9227071203461353,0.9232802017868613,0.7571059431524548,0.6749116607773852,0.9896373056994818,0.8025210084033614,0.5813302135496569
54,2738.8462106,0.9356716871261597,0.9227605362961381,0.9234407149200927,0.7571059431524548,0.6749116607773852,0.9896373056994818,0.8025210084033614,0.5813302135496569
55,2739.7724365,0.9426689147949219,0.922840660221142,0.923275477995565,0.7596899224806202,0.6773049645390071,0.9896373056994818,0.8042105263157895,0.5853766545619347
56,2740.7044701,0.9392629861831665,0.9231344479461567,0.9236375261921284,0.7596899224806202,0.6773049645390071,0.9896373056994818,0.8042105263157895,0.5853766545619347
57,2741.6261398,0.9495701789855957,0.9236686074461834,0.924248680480207,0.7596899224806202,0.6773049645390071,0.9896373056994818,0.8042105263157895,0.5853766545619347
58,2742.5445041,0.9371132850646973,0.9238822712461942,0.9244960083955035,0.7596899224806202,0.6773049645390071,0.9896373056994818,0.8042105263157895,0.5853766545619347
59,2743.4622617,0.9376314878463745,0.9241760589712088,0.92473415960453,0.7596899224806202,0.6773049645390071,0.9896373056994818,0.8042105263157895,0.5853766545619347
60,2744.3840204,0.9310731887817383,0.9243630147962181,0.9249051906901198,0.7648578811369509,0.6821428571428572,0.9896373056994818,0.8076109936575052,0.5934722459320528
61,2745.3084056000002,0.93694007396698,0.9246033865712302,0.9245998076688451,0.7829457364341085,0.7011070110701108,0.9844559585492227,0.8189655172413793,0.6187218601166982
62,2746.2768848,0.9216991066932678,0.9263126969713156,0.9261791545609557,0.7803617571059431,0.6985294117647058,0.9844559585492227,0.8172043010752689,0.614623240341148
63,2747.1958597,0.9115056991577148,0.9278350515463917,0.9277915690602176,0.7751937984496124,0.6920289855072463,0.9896373056994818,0.814498933901919,0.6096821419266001
64,2748.117677,0.8972110152244568,0.930318893221516,0.9304212506817071,0.772609819121447,0.6881720430107527,0.9948186528497409,0.8135593220338984,0.6090436875754224
65,2749.0428709,0.9016630053520203,0.9336306821216815,0.9331069780685929,0.7751937984496124,0.6920289855072463,0.9896373056994818,0.814498933901919,0.6096821419266001
66,2749.9638871,0.8801370859146118,0.9363014796218151,0.9354661233764935,0.7700258397932817,0.6857142857142857,0.9948186528497409,0.8118393234672304,0.6050269956013039
67,2750.8843821,0.8751062154769897,0.9368623470968431,0.9360529791665716,0.7829457364341085,0.6996336996336996,0.9896373056994818,0.8197424892703863,0.6218645645544418
68,2751.8238487,0.8571755290031433,0.9377437102718872,0.9364526116362404,0.7906976744186046,0.7089552238805971,0.9844559585492227,0.824295010845987,0.6310381425232093
69,2752.7979608,0.8620259761810303,0.9381176219219058,0.9370286071674434,0.8010335917312662,0.7196969696969697,0.9844559585492227,0.8315098468271335,0.6475173804194961
70,2753.7475185,0.8450729846954346,0.9383312857219166,0.9374376849863191,0.7958656330749354,0.7126865671641791,0.9896373056994818,0.8286334056399132,0.6422374345142431
71,2754.6592947,0.831189751625061,0.9399337642219968,0.9395799172263946,0.8036175710594315,0.7191011235955056,0.9948186528497409,0.8347826086956521,0.6574980558015697
72,2755.6086914,0.8272690773010254,0.9410822071470542,0.9408047018640834,0.8010335917312662,0.7164179104477612,0.9948186528497409,0.8329718004338396,0.6534367265052768
73,2756.5345271,0.8209991455078125,0.9422840660221142,0.941723841022472,0.8010335917312662,0.7164179104477612,0.9948186528497409,0.8329718004338396,0.6534367265052768
74,2757.458315,0.8082043528556824,0.9418033224720901,0.9412576480020316,0.8087855297157622,0.7245283018867924,0.9948186528497409,0.8384279475982533,0.6656369637865611
75,2758.4077822,0.8032176494598389,0.9430051813471503,0.9434189066406511,0.8113695090439277,0.7307692307692307,0.9844559585492227,0.8388520971302427,0.6640775994954148
76,2759.3527482,0.7981616258621216,0.9427381015971369,0.9438647829894888,0.7958656330749354,0.7126865671641791,0.9896373056994818,0.8286334056399132,0.6422374345142431
77,2760.2795002,0.7832398414611816,0.9443138721222157,0.9451460756858503,0.8423772609819121,0.775,0.9637305699481865,0.859122401847575,0.7060682663692489
78,2761.2371956,0.7811554074287415,0.9459163506222958,0.9450779246129991,0.8527131782945736,0.7905982905982906,0.9585492227979274,0.8665105386416863,0.7219602595170543
79,2762.1921017,0.7759381532669067,0.9472517493723627,0.9447543914010714,0.8630490956072352,0.8043478260869565,0.9585492227979274,0.8747044917257684,0.7398700826379667
80,2763.1315064,0.7609319090843201,0.9485070241974254,0.9475427398904839,0.8604651162790697,0.7982832618025751,0.9637305699481865,0.8732394366197183,0.7369787713243583
81,2764.0450566,0.7542619109153748,0.9493349714224667,0.9495774299782325,0.8423772609819121,0.7773109243697479,0.9585492227979274,0.8584686774941995,0.7042266312632798
82,2764.9717997000002,0.7493573427200317,0.9501362106725068,0.9505898405747362,0.8165374677002584,0.73828125,0.9792746113989638,0.8418708240534521,0.6698137925182507
83,2765.8952227,0.7414447069168091,0.9506436621975322,0.9494510854493408,0.834625322997416,0.763265306122449,0.9689119170984456,0.8538812785388128,0.6950084074819458
84,2766.8079236,0.7440066337585449,0.951658565247583,0.9492166629449821,0.8656330749354005,0.8078602620087336,0.9585492227979274,0.8767772511848342,0.7443771911523211
85,2767.7603588,0.7291333079338074,0.952419742535121,0.9497623686741937,0.8630490956072352,0.8017241379310345,0.9637305699481865,0.8752941176470588,0.7414388401326656
86,2768.6759653,0.72161865234375,0.9522728486726136,0.9527003248329414,0.8397932816537468,0.7673469387755102,0.9740932642487047,0.8584474885844748,0.7057311093514846
87,2769.5904723,0.7209558486938477,0.9523529725976176,0.9536225295757883,0.8320413436692506,0.7580645161290323,0.9740932642487047,0.8526077097505668,0.6928624613619797
88,2770.5165491000002,0.7151612639427185,0.9530473799476524,0.953743104413859,0.8578811369509044,0.7948717948717948,0.9637305699481865,0.8711943793911007,0.7325303280084514
89,2771.4373022,0.7158393859863281,0.9531007958976551,0.9534139531243924,0.8604651162790697,0.7982832618025751,0.9637305699481865,0.8732394366197183,0.7369787713243583
90,2772.3552437,0.7063916921615601,0.9536349553976817,0.9541741795520853,0.8449612403100775,0.7736625514403292,0.9740932642487047,0.8623853211009176,0.7143552373077248
91,2773.2801193,0.7024781107902527,0.9545430265477272,0.9562461797040096,0.8423772609819121,0.7727272727272727,0.9689119170984456,0.8597701149425286,0.7080048298759946
92,2774.2095539,0.6900976300239563,0.9546765664227339,0.9571422588407157,0.8604651162790697,0.8034934497816594,0.9533678756476683,0.8720379146919431,0.7338627750279344
93,2775.1284767,0.6928443908691406,0.9549436461727472,0.9571243648783885,0.8630490956072352,0.8070175438596491,0.9533678756476683,0.8741092636579572,0.7383924731709443
94,2776.0465478,0.6924501657485962,0.9544094866727205,0.955688873949823,0.8501291989664083,0.7824267782426778,0.9689119170984456,0.8657407407407407,0.7210868962128231
95,2776.9666164,0.676275908946991,0.9541691148977084,0.9546373382751375,0.8656330749354005,0.8051948051948052,0.9637305699481865,0.8773584905660379,0.7459108145177787
