epoch,time,loss,auc,aupr,accuracy,precision,recall,f1,mcc
1,1999.8186265999998,0.7244158983230591,0.7908607559551065,0.7844825256301704,0.7155354449472097,0.6751717369970559,0.8304164152082076,0.7447902571041949,0.44297016478576196
2,2002.2981203,0.6039184331893921,0.8060328918584242,0.7996176757000084,0.726395173453997,0.6925051334702259,0.8141219070609536,0.7484049930651873,0.45996277995416335
3,2004.6323671,0.5953304767608643,0.810176587537027,0.8034407683351623,0.7215686274509804,0.6764423076923077,0.8491249245624622,0.753010436178753,0.4583550558536294
4,2006.099092,0.578612208366394,0.8121550711861001,0.8030705663220227,0.7321266968325791,0.6999479979199168,0.8123114061557031,0.7519553072625699,0.4703753816659912
5,2007.4165334,0.5812312364578247,0.8143688762737024,0.8047755333553828,0.7206636500754148,0.6731406916153482,0.8575739287869644,0.7542462845010616,0.4589212867917625
6,2008.7617583,0.5770809054374695,0.8164569217990278,0.8076674783723814,0.7348416289592761,0.7009297520661157,0.8189499094749547,0.7553576398552742,0.4765085434025845
7,2010.1019335,0.5669786930084229,0.818212641766152,0.8102565404323767,0.7167420814479638,0.6645279560036663,0.8750754375377188,0.7554050533993227,0.4570672343137068
8,2011.5104995000002,0.5632703900337219,0.8191959687053427,0.8116534580031097,0.7197586726998492,0.6668194317140238,0.8780929390464696,0.7580098984110445,0.46342724274969754
9,2012.7808068999998,0.5626106262207031,0.8186963883892073,0.8104973154063981,0.7291101055806938,0.6875926841324765,0.8394689197344599,0.7559782608695652,0.4698526077344911
10,2014.0573441000001,0.5571277141571045,0.8173452465797404,0.8082610655073839,0.7245852187028657,0.6763033175355451,0.8611949305974653,0.7576320679585877,0.46699215982357906
11,2015.3100329,0.5524865388870239,0.8155070822107184,0.8058894922553663,0.7182503770739065,0.6686887540830612,0.8648159324079662,0.7542105263157894,0.45661646509794335
12,2016.5613662,0.5499454140663147,0.8140068852905354,0.8039884720855545,0.7116138763197587,0.6595357305416477,0.8744719372359686,0.7519460300985988,0.4477055804735147
13,2017.7857926000001,0.5460700988769531,0.8135791935809117,0.8037420631900227,0.7279034690799396,0.6871591472483887,0.8364514182257091,0.7544910179640718,0.4669888683670764
14,2019.0588437000001,0.5427489280700684,0.815332183600953,0.8059930911157347,0.7345399698340875,0.6977099236641221,0.8273989136994568,0.7570403092214246,0.4774238015348549
15,2020.3044433999999,0.540407657623291,0.8180115356643928,0.8091003900878719,0.7405731523378583,0.7100685292567211,0.8129149064574532,0.7580191333708497,0.48629328493161356
16,2021.5864532,0.5371854901313782,0.820929849095805,0.8122251377178549,0.7396681749622926,0.705699481865285,0.8219674109837055,0.7594089768608865,0.48599892832234914
17,2022.9130486,0.5360467433929443,0.8232100828957531,0.814708842906186,0.730920060331825,0.6829268292682927,0.8617984308992155,0.7620064034151548,0.4785768347810078
18,2024.2905624,0.5349575877189636,0.824797092133166,0.8163677926841639,0.7417797888386124,0.7021706208985361,0.8394689197344599,0.7647058823529411,0.4931014371026305
19,2025.6282336,0.5323554873466492,0.8265138648552437,0.8180017025678943,0.7315233785822021,0.6794571829667758,0.8762824381412191,0.7654190827622562,0.4838216948052648
20,2026.9434778999998,0.5308377742767334,0.8287061943591285,0.820072609307283,0.7342383107088989,0.6830188679245283,0.8738684369342185,0.7667460947842203,0.48794134772338366
21,2028.3371694000002,0.5297521948814392,0.8309917060567698,0.822185212782397,0.7297134238310709,0.6724059809696421,0.8955944477972239,0.7681159420289855,0.4870722718385633
22,2029.6450519999999,0.527147650718689,0.8333865976341914,0.8245952643481661,0.7420814479638009,0.6927884615384615,0.8696439348219674,0.7712068504147712,0.5007821986951494
23,2030.9518331999998,0.5272631645202637,0.8354791930713215,0.8267266889858305,0.7357466063348417,0.6800368833563855,0.8901629450814725,0.7710402509147936,0.49578416949969956
24,2032.2700578,0.5268272757530212,0.8371870479662622,0.8286012728195618,0.7351432880844646,0.6766439909297052,0.9004224502112251,0.7726566545831176,0.498359062751206
25,2033.5583225999999,0.5253011584281921,0.8384184360970346,0.8301011131214235,0.7441930618401207,0.692894611349547,0.8768859384429692,0.7741076185402238,0.5065999423186193
26,2034.8763543999999,0.5241982936859131,0.839135138204481,0.830946310751438,0.7432880844645551,0.6899151743638078,0.8835244417622209,0.7748081503043133,0.5069754475615473
27,2036.1820115,0.5219648480415344,0.8397073351130161,0.8315146969702998,0.7405731523378583,0.683894785417628,0.8943874471937237,0.7751046025104602,0.5057245091865078
28,2037.5369351,0.5202880501747131,0.840359974462255,0.8321333615719899,0.7435897435897436,0.6889929742388758,0.8877489438744719,0.7758438818565401,0.5088386247571106
29,2038.7986445000001,0.5206089615821838,0.8413813386641313,0.833024103557708,0.7450980392156863,0.6900749063670412,0.8895594447797224,0.7772211969417347,0.5120861264512868
30,2040.0886452999998,0.5194835066795349,0.8428152888684406,0.834414179291709,0.7453996983408748,0.6898645492760392,0.8913699456849729,0.7777777777777778,0.5132075685032338
31,2041.3587456999999,0.5185440182685852,0.8443902863386896,0.8360276077190281,0.7478129713423831,0.6917328351237739,0.8937839468919735,0.779884149552396,0.5182535729005893
32,2042.6668607000001,0.5182634592056274,0.846067565826304,0.8377604061784473,0.7496229260935143,0.6944052656323461,0.8913699456849729,0.7806553911205074,0.5206554050888967
33,2043.9477658,0.515840470790863,0.8473777584295307,0.8391875779374076,0.7478129713423831,0.6894323950161514,0.9016294508147255,0.7813807531380753,0.5209408722418332
34,2045.2302365,0.5159793496131897,0.8488016988278699,0.840842773764724,0.7686274509803922,0.7379679144385026,0.8328304164152082,0.7825347320669124,0.5417644182819887
35,2046.4818233,0.5142015218734741,0.8505787123822391,0.8427030949100299,0.7695324283559578,0.7376263970196913,0.8364514182257091,0.7839366515837104,0.543984396492737
36,2047.7437113,0.5153123140335083,0.8523903052663228,0.8446335966089978,0.7532428355957768,0.6948444031583837,0.9028364514182257,0.7853018372703412,0.5308513914955202
37,2049.0954057,0.5124093890190125,0.8543327536139039,0.8467785904031724,0.7725490196078432,0.7390153520381154,0.8424864212432106,0.787366046249295,0.5505363529025119
38,2050.3869577,0.5119702219963074,0.8561316067449348,0.8487395547643017,0.7644042232277526,0.7151277013752456,0.8786964393482197,0.7885188193880314,0.5432307570152369
39,2051.6941168,0.5112038850784302,0.8575901264729884,0.8504973354743204,0.7692307692307693,0.7223330009970089,0.8744719372359686,0.7911547911547911,0.5508382752287295
40,2053.0527634,0.5108630061149597,0.8589798515345578,0.8520722237994403,0.7710407239819005,0.7265388496468214,0.8690404345202173,0.7914262159934048,0.5528387975474259
41,2054.3280812,0.5108042359352112,0.8601600986566477,0.8533391934840229,0.7749622926093515,0.7322794492605813,0.8666264333132166,0.7938087341072416,0.5594382842291101
42,2055.7196477,0.5096540451049805,0.8612819249111676,0.854590513716353,0.7785822021116139,0.7358201328564129,0.8690404345202173,0.7969009407858328,0.5665446034835699
43,2057.0985062,0.5081568956375122,0.862231946495949,0.8556288784510012,0.7785822021116139,0.736788096459723,0.8666264333132166,0.7964503605102606,0.5660398417809294
44,2058.4428414,0.5081474184989929,0.8632651404685171,0.8567407222374087,0.7822021116138763,0.7436164669098488,0.8611949305974653,0.7980984340044742,0.5716105481713182
45,2059.7469436,0.5069829225540161,0.8643081622505828,0.8577867395263533,0.7825037707390649,0.7445141065830722,0.859987929993965,0.7980957714925792,0.5719441837971575
46,2061.0719734,0.5072504878044128,0.8651795613593827,0.8586588073836469,0.7846153846153846,0.750132625994695,0.8533494266747134,0.7984189723320159,0.5747114059886147
47,2062.4201189,0.5067427754402161,0.8661033754521702,0.8596424896231019,0.7885369532428356,0.7586580086580087,0.8461074230537116,0.8,0.5809584129595217
48,2063.714563,0.5060063600540161,0.8670295554990962,0.8605759671993637,0.7894419306184012,0.7596101786681104,0.8467109233554617,0.8007990867579908,0.5827394190086636
49,2064.9950381,0.506024181842804,0.8680314460784492,0.8618041190064656,0.7903469079939668,0.761129207383279,0.8461074230537116,0.8013718205201487,0.5843589280489989
50,2066.283703,0.5053380131721497,0.868953440206515,0.8629959022998072,0.7912518853695324,0.7638053581191908,0.8430899215449608,0.8014916810097533,0.5856785392576719
51,2067.6677223,0.5057976245880127,0.8698492268425869,0.8640542733063761,0.7885369532428356,0.7545260915867945,0.8551599275799638,0.8016973125884017,0.5822895769475889
52,2068.9942744,0.5035238265991211,0.8705677489147551,0.8648761732244472,0.7927601809954751,0.7635869565217391,0.8479179239589619,0.8035458964826995,0.5891356083296015
53,2070.3791972,0.5039408802986145,0.8712313080523247,0.8656742057363364,0.7945701357466063,0.7660850599781898,0.8479179239589619,0.8049269550272128,0.592541471067474
54,2071.6517799,0.5012430548667908,0.8717954971160838,0.866421427299606,0.7954751131221719,0.7676325861126299,0.8473144236572119,0.8055077452667814,0.5941705746984388
55,2072.954367,0.5039855241775513,0.8722457563882581,0.8669551153790123,0.7945701357466063,0.767250821467689,0.8455039227519614,0.8044788975021533,0.5922391834155843
56,2074.2510509,0.5048632025718689,0.8727200391947603,0.8675232945037314,0.7951734539969834,0.7683863885839737,0.8449004224502112,0.8048289738430584,0.5933060590173479
57,2075.534998,0.5038289427757263,0.8731386310807752,0.8680473073778066,0.7957767722473604,0.7701212789415656,0.8430899215449608,0.804955344281187,0.594236795979315
58,2076.8245196,0.5025521516799927,0.8735339274183508,0.8684427807959487,0.7972850678733032,0.7759103641456583,0.835847917923959,0.8047646717024985,0.5963603649059115
59,2078.1488627,0.502055823802948,0.8739412355230907,0.868944721505295,0.7975867269984918,0.7760358342665173,0.8364514182257091,0.805111821086262,0.5969936394517772
60,2079.4929152,0.5022463202476501,0.8743485436278303,0.8695532841774253,0.7972850678733032,0.7731558513588463,0.8412794206397103,0.8057803468208092,0.59690089662104
61,2080.7860174,0.5024676322937012,0.8751799035127503,0.8704273309205126,0.796681749622926,0.768139661756683,0.8497284248642124,0.8068767908309455,0.5967499988994358
62,2082.1241737,0.4987261891365051,0.8768418952967014,0.8723503091071223,0.7987933634992459,0.765843179377014,0.8605914302957152,0.8104575163398693,0.6022251682039325
63,2083.4231979,0.4953954815864563,0.8780245083729298,0.8737214199215113,0.7984917043740574,0.7637333333333334,0.864212432106216,0.8108720271800679,0.6022304798445677
64,2084.7244653,0.4961337745189667,0.8788289327799671,0.8746036229796076,0.8003016591251886,0.7705274605764002,0.8551599275799638,0.8106407322654462,0.6042701282847526
65,2086.0664614,0.49148064851760864,0.879345438768015,0.8749758641813089,0.8,0.7745856353591161,0.8461074230537116,0.8087683876550331,0.6025836707978902
66,2087.3653637,0.49032431840896606,0.8796055117267607,0.8751866685570877,0.799396681749623,0.7701525054466231,0.8533494266747134,0.8096192384769539,0.6023288578644886
67,2088.6769261,0.4874235987663269,0.8801524111256627,0.8760683398640061,0.7930618401206636,0.7532603025560772,0.8714544357272178,0.8080581980973699,0.5934896851013555
68,2089.9549492,0.48770570755004883,0.8815042809210185,0.8785626373651396,0.7990950226244344,0.7651150347779562,0.8630054315027158,0.8111174134997164,0.6031591022862397
69,2091.240702,0.4856417775154114,0.8826475827592558,0.8797761924146503,0.8045248868778281,0.7798114254021076,0.8485214242607121,0.8127167630057803,0.6114366485483493
70,2092.5307756,0.4840763211250305,0.8825445727560017,0.8787270922981095,0.8057315233785822,0.78827546955037,0.835847917923959,0.8113649677797306,0.6125859431377887
71,2093.8034308,0.48156383633613586,0.8814405821557556,0.8766037532319366,0.799396681749623,0.7613277133825079,0.872057936028968,0.8129395218002813,0.6052422688108221
72,2095.1040316,0.4819960594177246,0.8818828335831539,0.8763885075202953,0.8012066365007542,0.7637420718816068,0.872057936028968,0.8143138912369682,0.6085774267428345
73,2096.3684658,0.47830885648727417,0.8835615690425457,0.8785357678298529,0.8096530920060332,0.7972190034762456,0.8304164152082076,0.8134791605084245,0.6198482387379094
74,2097.6701035,0.47608456015586853,0.8852566841844338,0.8810373143852984,0.8087481146304676,0.7941345600920069,0.8334339167169583,0.8133097762073027,0.6182589345424738
75,2098.9918121,0.47298625111579895,0.885586825784969,0.882285720924557,0.8075414781297134,0.7863968521641371,0.8442969221484611,0.8143189755529686,0.6167643755624159
76,2100.3028227,0.47248005867004395,0.8859286151597237,0.8826788478517318,0.8045248868778281,0.7731456415809421,0.8617984308992155,0.815068493150685,0.6131044374060031
77,2101.7342588,0.47142037749290466,0.8861018758012394,0.8816107619969062,0.8066365007541478,0.7812846068660022,0.8515389257694629,0.8149003753970546,0.6157764115883657
78,2103.0647025,0.4680904448032379,0.885118730858521,0.8801139844911531,0.8033182503770739,0.7726532826912642,0.8593844296922148,0.8137142857142857,0.610505654354379
79,2104.3601846,0.468007355928421,0.8855962896015224,0.8815528531897104,0.8069381598793364,0.7810945273631841,0.8527459263729632,0.8153491055972303,0.6164845178119152
80,2105.6232294,0.4658561944961548,0.8857509866028757,0.8826139688738628,0.8054298642533937,0.7741061755146262,0.8624019312009656,0.8158721096203254,0.6148832958800133
81,2106.9010978,0.4627954661846161,0.8848559279526925,0.8824848619624657,0.8075414781297134,0.7876905702992659,0.8418829209414604,0.8138856476079347,0.6165508575385884
82,2108.163019,0.46232935786247253,0.8853760738701841,0.8821877054447503,0.8072398190045249,0.7830923248053393,0.8497284248642124,0.8150506512301013,0.6167249110861062
83,2109.450315,0.4614335298538208,0.8852879875776488,0.881332268793628,0.8054298642533937,0.7714592274678111,0.867833433916717,0.8168134052825902,0.6156942673377069
84,2110.7316211,0.45877107977867126,0.8843587135906956,0.8804744171994112,0.807843137254902,0.7849162011173184,0.8479179239589619,0.8152016246011025,0.6176871990639424
85,2112.0320416,0.45729953050613403,0.8843190383597604,0.8816499866603758,0.8036199095022625,0.7760702524698134,0.8533494266747134,0.8128772635814889,0.610282785862135
86,2113.3163541,0.45588183403015137,0.883855675341589,0.8808441076075036,0.8021116138763198,0.7680771290840921,0.8654194327097163,0.8138479001135074,0.6091467590165682
87,2114.6320963,0.4547540843486786,0.8835189818680554,0.8789710867878215,0.7981900452488688,0.7586387434554974,0.8744719372359686,0.8124474348191758,0.6034694801133866
88,2115.959711,0.45312002301216125,0.8839612332954537,0.8787811995685259,0.8066365007541478,0.7853932584269663,0.8436934218467109,0.8135001454757056,0.6149771782901717
89,2117.2235352,0.4514101445674896,0.8845108626414385,0.8800491347599644,0.81236802413273,0.7989601386481803,0.8346409173204586,0.8164108618654073,0.6253646084362638
90,2118.4842974,0.4500676989555359,0.8872899487716329,0.884222341426143,0.8147812971342383,0.7974900171135196,0.8436934218467109,0.819941348973607,0.6306276230072058
91,2119.8043798,0.44860854744911194,0.8881799115205952,0.8864496426076383,0.8147812971342383,0.7944664031620553,0.8491249245624622,0.8208868144690782,0.6310645639202828
92,2121.1155731,0.44523048400878906,0.887639018005275,0.8865282144630113,0.8108597285067873,0.790304396843292,0.8461074230537116,0.8172544447682891,0.6232821641909103
93,2122.4001322,0.44377222657203674,0.8880878213056718,0.8865114747814749,0.8165912518853695,0.7992013690815745,0.8455039227519614,0.8217008797653959,0.6342535561941163
94,2123.6995209,0.4421241581439972,0.8881365963602161,0.885816038451153,0.8147812971342383,0.7981703830760435,0.8424864212432106,0.8197298884321785,0.6305407761585962
95,2124.9837148,0.4423693120479584,0.8881704477040417,0.8852526065722215,0.8150829562594268,0.7996555683122847,0.8406759203379601,0.8196528390703148,0.6310018403850495
96,2126.2712698,0.43768438696861267,0.8885313467083754,0.885254899217599,0.8190045248868778,0.8088836937463472,0.8352444176222088,0.8218527315914489,0.6383514318853479
97,2127.5776168,0.43834352493286133,0.8890298350456776,0.8863075951631738,0.8180995475113122,0.8053302433371958,0.8388654194327098,0.8217558380135974,0.6367555951109884
98,2128.9189538,0.4360777735710144,0.8895325093018397,0.8870253154036798,0.8144796380090498,0.7933558558558559,0.8503319251659626,0.8208563938246431,0.6305945081729838
99,2130.2689555,0.4334052801132202,0.8888518424958851,0.886698929304552,0.81236802413273,0.7879799666110183,0.8545564272782137,0.8199189345686161,0.6269860056793487
100,2131.5918885,0.43338531255722046,0.8874566575401502,0.8870751999764437,0.8117647058823529,0.7839472237493128,0.8605914302957152,0.8204833141542003,0.6265400336445699
101,2132.8990513,0.43192461133003235,0.889517767587593,0.8884941596412859,0.803921568627451,0.763199163617355,0.8811104405552203,0.8179271708683473,0.615243175526647
102,2134.1967851,0.42993777990341187,0.8895022978874577,0.8882572379899357,0.8129713423831071,0.7831785909339158,0.8654194327097163,0.8222477064220184,0.6294321333335535
