epoch,time,loss,auc,aupr,accuracy,precision,recall,f1,mcc
1,6367.4228273,1.706773042678833,0.7635952053627089,0.7624158153134536,0.7111050773825686,0.718785151856018,0.6938110749185668,0.7060773480662983,0.4224707794079029
2,6368.9790832,1.577463150024414,0.7910893503684031,0.7837263705175666,0.7298398045071952,0.715961244263131,0.762214983713355,0.7383644491191165,0.46063290812870644
3,6370.529485999999,1.567276120185852,0.8016892344185788,0.7923097192895385,0.7355416779799077,0.7144268774703557,0.7850162866449512,0.7480600103466115,0.47338690981782283
4,6372.0878103,1.5683469772338867,0.8070112192955605,0.7974788199063738,0.7363562313331523,0.7193954659949622,0.7752442996742671,0.746276456754638,0.4741330767587388
5,6373.6385221,1.5494927167892456,0.8094225156157756,0.7991600804299703,0.7330980179201738,0.719693094629156,0.7638436482084691,0.7411114037397946,0.46706731371594407
6,6375.1631245,1.5405707359313965,0.8104760017480939,0.7998483542153187,0.7341840890578333,0.7507263219058686,0.7014115092290988,0.7252315464496211,0.4693919715603361
7,6376.6845777,1.5435431003570557,0.8120212130380446,0.8015962962834586,0.734727124626663,0.7008824895494659,0.8192182410423453,0.7554443053817271,0.47627171726684986
8,6378.2329463999995,1.5389411449432373,0.8143726471651564,0.8041282355303322,0.7398859625305457,0.7447397563676633,0.7301845819761129,0.737390350877193,0.47986635216576684
9,6379.8033557,1.5321192741394043,0.8164884660593161,0.8065639823774549,0.7404289980993755,0.7534324942791762,0.7149837133550488,0.7337047353760445,0.48149284022376776
10,6381.4897968,1.5230834484100342,0.8183353474159879,0.8090614535958679,0.7412435514526201,0.7692307692307693,0.6894679695982627,0.7271686229602061,0.4851179467555089
11,6383.0400915,1.5251221656799316,0.8193497609345816,0.8106142438899309,0.7436872115123541,0.7375661375661375,0.756786102062975,0.7470525187566989,0.487536408971901
12,6384.5946206,1.5231671333312988,0.8200557219704865,0.8117117721381774,0.7398859625305457,0.7055813953488372,0.8235613463626493,0.7600200400801603,0.4866033402017292
13,6386.129158299999,1.5195379257202148,0.8207687603100093,0.8125097529914921,0.7445017648655987,0.7425955842757135,0.748642779587405,0.7456069207894025,0.48901858537338416
14,6387.6777919999995,1.5161635875701904,0.821286435580908,0.8128094334691133,0.7472169427097475,0.7401159725882973,0.762214983713355,0.7510029419630917,0.49465042387139607
15,6389.2327091,1.511780023574829,0.8216540130375728,0.8130610373327267,0.7477599782785772,0.7381324986958789,0.7681867535287731,0.7528598031391327,0.4959258272141772
16,6390.792916099999,1.508392095565796,0.8220378093150291,0.8133822256309928,0.7491175672006516,0.73659793814433,0.7757871878393051,0.7556848228450556,0.4989348854902933
17,6392.349336599999,1.5088186264038086,0.8227703102395019,0.8140425970240276,0.7472169427097475,0.735644076564925,0.7719869706840391,0.7533774834437086,0.4950318755786486
