epoch,time,auc,aupr,accuracy,precision,recall,f1,mcc
1,1.8510355999999994,0.7896579627151349,0.7877319910759844,0.5009861932938856,0.5009861932938856,1.0,0.6675427069645204,0.0
2,3.5430349999999997,0.7884908655192804,0.7762034155420213,0.4990138067061144,0.0,0.0,0.0,0.0
3,5.226049399999999,0.7867791229653606,0.7872137143262182,0.7080867850098619,0.6645962732919255,0.84251968503937,0.7430555555555556,0.43170091492018425
4,10.462865599999999,0.7815349662319878,0.7866609432720598,0.5009861932938856,0.5009861932938856,1.0,0.6675427069645204,0.0
5,12.131903699999999,0.7741589119541875,0.784952800534674,0.6863905325443787,0.7339901477832512,0.5866141732283464,0.6520787746170679,0.3808073826783939
6,13.815651299999999,0.7710933366530766,0.7829623663426433,0.6765285996055227,0.7445652173913043,0.5393700787401575,0.6255707762557078,0.36768708614604134
7,15.5049833,0.7715290529395289,0.7834856590833448,0.6824457593688363,0.7313432835820896,0.5787401574803149,0.6461538461538461,0.37339606777227263
8,17.1901819,0.7724627306962124,0.7891240192409025,0.6923076923076923,0.7227272727272728,0.6259842519685039,0.6708860759493671,0.38828211788551575
9,18.9340533,0.7748436089757555,0.7926889160822458,0.6923076923076923,0.7207207207207207,0.6299212598425197,0.6722689075630253,0.3878673309913635
10,20.7283906,0.7807569014347517,0.7976440765983028,0.7120315581854043,0.717741935483871,0.7007874015748031,0.7091633466135457,0.42420658930080596
11,22.5138398,0.7866390713018578,0.8007982757631268,0.7061143984220908,0.6804123711340206,0.7795275590551181,0.726605504587156,0.4165203888720141
12,24.2880587,0.7919299119230649,0.8039303592879425,0.7140039447731755,0.6953405017921147,0.7637795275590551,0.7279549718574108,0.42999132237585075
13,26.0419183,0.7988702499144129,0.8071783435810738,0.7080867850098619,0.71900826446281,0.6850393700787402,0.7016129032258064,0.4166928490449066
14,27.8187696,0.8108680090877969,0.8138610616554668,0.7140039447731755,0.6730158730158731,0.8346456692913385,0.7451669595782073,0.44069577182091557
15,29.559484899999998,0.8201581027667983,0.8163465507747203,0.7100591715976331,0.7688442211055276,0.6023622047244095,0.675496688741722,0.4306125542559154
16,31.302533200000003,0.8142292490118577,0.8109578256614985,0.727810650887574,0.6847133757961783,0.8464566929133859,0.7570422535211268,0.4686951128039965
17,33.03996050000001,0.8171703339454109,0.8128084218039872,0.7534516765285996,0.7186440677966102,0.8346456692913385,0.7723132969034607,0.5135092863134904
18,34.8384722,0.8263048146649653,0.8193768406741962,0.7317554240631163,0.75,0.6968503937007874,0.7224489795918366,0.46475666211629596
19,36.6833199,0.8282655379540008,0.8197664114387122,0.7396449704142012,0.7178571428571429,0.7913385826771654,0.752808988764045,0.4817240273555483
20,38.4756764,0.830879835672715,0.8224551293876337,0.7337278106508875,0.7211895910780669,0.7637795275590551,0.7418738049713193,0.4682119758860327
21,40.281064099999995,0.8362329214777007,0.8249746534467874,0.7514792899408284,0.7644628099173554,0.7283464566929134,0.745967741935484,0.5035674665822316
22,42.078509100000005,0.841212536180013,0.8258969385010844,0.7692307692307693,0.7624521072796935,0.7834645669291339,0.7728155339805826,0.5386400237748179
23,43.900406000000004,0.8427219818866516,0.8227002150938513,0.7613412228796844,0.7124600638977636,0.8779527559055118,0.7865961199294532,0.5372282705810146
24,45.690985999999995,0.8440446920419532,0.820844714734432,0.7790927021696252,0.75,0.8385826771653543,0.7918215613382901,0.5620319521377183
25,47.492918,0.8455541377485918,0.8193103379860935,0.7652859960552268,0.7606177606177607,0.7755905511811023,0.7680311890838207,0.5306551423289196
26,49.268696899999995,0.8461299056985466,0.8166774479561845,0.7692307692307693,0.7322033898305085,0.8503937007874016,0.7868852459016393,0.5454991134512848
27,51.05623610000001,0.8469079704957829,0.8160499846615393,0.777120315581854,0.7422680412371134,0.8503937007874016,0.7926605504587156,0.5601122999042746
28,52.85354649999999,0.8498334941333914,0.8210358790045882,0.7810650887573964,0.7760617760617761,0.7913385826771654,0.7836257309941521,0.5622208194075883
29,54.6840177,0.8526812112912764,0.8216739521080241,0.7692307692307693,0.7275747508305648,0.8622047244094488,0.7891891891891892,0.5477954904632619
30,56.471127100000004,0.8553421928978245,0.8270610537213555,0.777120315581854,0.7439446366782007,0.8464566929133859,0.7918968692449356,0.5594786411954822
31,58.2871512,0.8572095484111916,0.8325186647599672,0.7712031558185405,0.776,0.7637795275590551,0.7698412698412698,0.5424863071458915
32,60.07346299999999,0.8564314836139554,0.8383560780633024,0.7692307692307693,0.7260726072607261,0.8661417322834646,0.7899461400359067,0.5486385918527419
33,61.851995,0.8557779091842769,0.837947661426451,0.7751479289940828,0.7464788732394366,0.8346456692913385,0.7881040892193308,0.5540846588806043
34,63.6375568,0.8586878715259406,0.8421545256785306,0.7712031558185405,0.7716535433070866,0.7716535433070866,0.7716535433070866,0.5424045314493791
35,65.4778456,0.8580187358003174,0.8409604880261022,0.7672583826429981,0.7377622377622378,0.8307086614173228,0.7814814814814816,0.5387105505495426
36,67.3187718,0.854579689396533,0.8333530841219183,0.7830374753451677,0.7535211267605634,0.84251968503937,0.795539033457249,0.5699792453948324
37,69.10669469999999,0.8610376272135943,0.8399042108333195,0.7692307692307693,0.7795918367346939,0.7519685039370079,0.7655310621242486,0.5388317104673177
38,70.9028301,0.8630605956864089,0.841861722519194,0.7850098619329389,0.7561837455830389,0.84251968503937,0.7970204841713222,0.5736890407626987
39,72.7032545,0.8629516666147957,0.844155026087207,0.7790927021696252,0.7553956834532374,0.8267716535433071,0.7894736842105262,0.5606202811433579
40,74.49165049999999,0.8663751517226355,0.8475350241761214,0.7731755424063116,0.7860082304526749,0.7519685039370079,0.7686116700201207,0.5469031863066915
41,76.2865289,0.8556378575207743,0.8403919228359715,0.777120315581854,0.719626168224299,0.9094488188976378,0.8034782608695652,0.574455581432437
42,78.08842299999999,0.8691450624007967,0.8498878736695848,0.7672583826429981,0.8063063063063063,0.7047244094488189,0.7521008403361343,0.5389398685718181
43,79.8936018,0.8663284678348013,0.852302053879748,0.7830374753451677,0.7535211267605634,0.84251968503937,0.795539033457249,0.5699792453948324
44,81.70471119999999,0.8744047804301143,0.8648335282764632,0.7928994082840237,0.759581881533101,0.8582677165354331,0.8059149722735675,0.59072007163693
45,83.50429779999999,0.8729887024991441,0.8612178910729767,0.7790927021696252,0.784,0.7716535433070866,0.7777777777777778,0.5582669347047284
