epoch,time,auc,aupr,accuracy,precision,recall,f1,mcc
1,524.5328498000017,0.791645413299686,0.778182459850111,0.7176165803108808,0.7142857142857143,0.7253886010362695,0.7197943444730077,0.435285750066007
2,524.8398250000027,0.7851217482348519,0.7790701341615336,0.6865284974093264,0.75,0.5595854922279793,0.6409495548961425,0.385694607919935
3,525.1359901000033,0.8038336599640258,0.7969351058704449,0.6580310880829016,0.5993485342019544,0.9533678756476683,0.736,0.39169416467569806
4,525.441318600002,0.7874573814062122,0.7860175165593243,0.6917098445595855,0.7803030303030303,0.533678756476684,0.6338461538461538,0.4041363323647093
5,525.7538977000004,0.7964509114338639,0.7956785094899214,0.7176165803108808,0.7560975609756098,0.6424870466321243,0.6946778711484594,0.440231257019783
6,526.0513940000019,0.808639158098204,0.808971838751549,0.727979274611399,0.688034188034188,0.8341968911917098,0.7540983606557377,0.4666088261822371
7,526.3562396999987,0.8179548444253536,0.8196067003296685,0.6839378238341969,0.624561403508772,0.9222797927461139,0.7447698744769874,0.4184805056941078
8,526.6549512999991,0.8234851942334023,0.8274457859541327,0.7331606217616581,0.6923076923076923,0.8393782383419689,0.7587822014051522,0.47721357223183336
9,526.9557605000009,0.8231361915756128,0.8272701409256531,0.7435233160621761,0.7473684210526316,0.7357512953367875,0.741514360313316,0.4871054822167222
10,527.2575799999977,0.8212032537786249,0.8253259301535738,0.7435233160621761,0.7865853658536586,0.6683937823834197,0.7226890756302521,0.49263973999832855
11,527.5562864000021,0.8247201267148111,0.8295284381737478,0.7331606217616581,0.725,0.7512953367875648,0.7379134860050891,0.46662826262869134
12,527.8592153999998,0.8290423903997425,0.8330055049572451,0.7383419689119171,0.6885245901639344,0.8704663212435233,0.7688787185354691,0.4942523489451256
13,528.1609135000035,0.831243791779645,0.8360529010714737,0.7538860103626943,0.7149122807017544,0.844559585492228,0.7743467933491687,0.5163332687468768
14,528.466073399999,0.8339552739670865,0.8385607231107386,0.7461139896373057,0.7595628415300546,0.7202072538860104,0.7393617021276596,0.4928900390499208
15,528.7647857999982,0.8434588848022765,0.8491025617219279,0.7616580310880829,0.7821229050279329,0.7253886010362695,0.7526881720430108,0.5246983343832463
16,529.061489300002,0.8565062149319445,0.862411061321849,0.7746113989637305,0.7431192660550459,0.8393782383419689,0.7883211678832117,0.5538893026098745
17,529.3630397000015,0.8660903648420091,0.8716981524539348,0.7616580310880829,0.7095435684647303,0.8860103626943006,0.7880184331797235,0.5402923910182753
18,529.6653815000027,0.8695266987033208,0.8746317616166693,0.7849740932642487,0.7594339622641509,0.8341968911917098,0.7950617283950617,0.572730261369178
19,529.9664747999996,0.8725334908319686,0.8779876374717268,0.7875647668393783,0.8171428571428572,0.7409326424870466,0.7771739130434783,0.5776472721500056
20,530.2660213999989,0.8785739214475558,0.8839736952302366,0.7953367875647669,0.8031914893617021,0.7823834196891192,0.7926509186351706,0.5908718928925667
21,530.5626727999988,0.8868694461596286,0.8933410057509663,0.7849740932642487,0.7455357142857143,0.8652849740932642,0.8009592326139089,0.5774457226529861
22,530.8695542999994,0.888131224999329,0.8952175847988435,0.7927461139896373,0.7603686635944701,0.8549222797927462,0.8048780487804879,0.5900722951010827
23,531.1734118000022,0.8947891218556203,0.903407656709276,0.8212435233160622,0.8369565217391305,0.7979274611398963,0.8169761273209549,0.6431867497130651
24,531.4716448000036,0.9057424360385513,0.9164225116505895,0.810880829015544,0.7857142857142857,0.8549222797927462,0.8188585607940446,0.6241877839323593
25,531.7712143000026,0.904963891648098,0.9142843928022688,0.8238341968911918,0.8078817733990148,0.8497409326424871,0.8282828282828283,0.6485395250656852
26,532.0728909000027,0.910574780531021,0.9191060533615094,0.8316062176165803,0.82,0.8497409326424871,0.8346055979643766,0.6636490846274721
27,532.3795447000011,0.902977261134527,0.9101694704620581,0.8186528497409327,0.8121827411167513,0.8290155440414507,0.8205128205128205,0.6374426182898971
28,532.6770870000037,0.9139037289591667,0.9204470649161062,0.810880829015544,0.7631578947368421,0.9015544041450777,0.8266033254156769,0.6322448188737267
29,532.9779751000024,0.9155682031732395,0.9259240227601945,0.8212435233160622,0.8195876288659794,0.8238341968911918,0.8217054263565892,0.6424956710245007
30,533.2853681999986,0.9209911675481222,0.9328082747371252,0.8186528497409327,0.786046511627907,0.8756476683937824,0.8284313725490197,0.6414869507292696
31,533.5866950999989,0.928051759778786,0.9386330116918504,0.8341968911917098,0.8086124401913876,0.8756476683937824,0.8407960199004975,0.6707025137673833
32,533.9123527999982,0.9287229187360734,0.93530351434074,0.844559585492228,0.8481675392670157,0.8393782383419689,0.84375,0.6891561746450628
33,534.2205604999981,0.9346828102767859,0.9406315936112819,0.8212435233160622,0.7672413793103449,0.9222797927461139,0.8376470588235294,0.6560203813202515
34,534.5226919999986,0.9320250208059278,0.9391594587410156,0.8523316062176166,0.8655913978494624,0.8341968911917098,0.8496042216358839,0.7051271524166891
35,534.8259322000013,0.9391124593948831,0.9450639011814256,0.8160621761658031,0.75,0.9481865284974094,0.8375286041189931,0.6554215931663622
36,535.1200317999974,0.9338505731697495,0.9406495512310529,0.8471502590673575,0.8722222222222222,0.8134715025906736,0.8418230563002681,0.6958809306822272
37,535.4230066000018,0.9364546699240247,0.942640703429191,0.8523316062176166,0.8366336633663366,0.8756476683937824,0.8556962025316456,0.7054306287175554
38,535.7199251999991,0.9311927836988912,0.9367298621483047,0.8290155440414507,0.7981220657276995,0.8808290155440415,0.8374384236453202,0.6615929484584288
39,536.0211485000036,0.9312196300571828,0.9349426242069703,0.8549222797927462,0.8442211055276382,0.8704663212435233,0.8571428571428571,0.710187829770312
40,536.3269310999967,0.927568525329539,0.9318886737576806,0.8471502590673575,0.8418367346938775,0.8549222797927462,0.8483290488431876,0.6943844108195827
41,536.6286375999989,0.9376090633305593,0.9418053837549031,0.8601036269430051,0.8325358851674641,0.9015544041450777,0.8656716417910447,0.7226949566950874
42,536.9324317999999,0.939810464710462,0.942412752994952,0.8549222797927462,0.8215962441314554,0.9067357512953368,0.8620689655172413,0.7136868814079114
43,537.2445424999969,0.9381728368546807,0.938455750727225,0.8601036269430051,0.845771144278607,0.8808290155440415,0.8629441624365483,0.7208267704685147
44,537.5426650000009,0.9367499798652312,0.9370989865783999,0.844559585492228,0.8181818181818182,0.8860103626943006,0.8507462686567164,0.691499490938465
45,537.8413275999992,0.9386292249456362,0.9405085502482823,0.8549222797927462,0.8549222797927462,0.8549222797927462,0.8549222797927462,0.7098445595854922
46,538.1368183000013,0.9427904104808182,0.9446800484684145,0.8601036269430051,0.8390243902439024,0.8911917098445595,0.864321608040201,0.7216034190660142
47,538.4362591000026,0.9411259362667455,0.9423670062480574,0.8471502590673575,0.8221153846153846,0.8860103626943006,0.8528678304239401,0.6964070030630782
48,538.7324242999966,0.9423608687481543,0.9415541740674782,0.8575129533678757,0.822429906542056,0.9119170984455959,0.8648648648648649,0.7192965483381707
49,539.0400068000017,0.9368305189401057,0.9366005558881216,0.8523316062176166,0.8617021276595744,0.8393782383419689,0.8503937007874016,0.7048998020472727
50,539.3400929999989,0.9330988751375876,0.9273953379073478,0.8082901554404145,0.7408906882591093,0.9481865284974094,0.8318181818181818,0.6422307335753177
51,539.6356509000034,0.9329377969878386,0.9314185622210249,0.8523316062176166,0.925,0.7668393782383419,0.8385269121813032,0.7151953752498411
52,539.934814100001,0.9329646433461302,0.9334533860168571,0.8471502590673575,0.8130841121495327,0.9015544041450777,0.855036855036855,0.6984473730240208
53,540.2371515999985,0.9276759107627051,0.9294882926316241,0.8419689119170984,0.7920353982300885,0.927461139896373,0.8544152744630071,0.6941602171542576
54,540.5317773999996,0.9328975274504013,0.9337895103897578,0.8523316062176166,0.8578947368421053,0.844559585492228,0.8511749347258486,0.7047483572497256
55,540.8332058000015,0.9383070686461381,0.9371421522315957,0.8575129533678757,0.8285714285714286,0.9015544041450777,0.8635235732009926,0.7178159515222131
56,541.1329121000017,0.9433810303632312,0.941058857904232,0.8704663212435233,0.8592964824120602,0.8860103626943006,0.8724489795918368,0.7412909464025884
57,541.4349606999967,0.9437300330210208,0.9424356024295543,0.8652849740932642,0.8691099476439791,0.8601036269430051,0.8645833333333334,0.730609177631232
58,541.7363043000005,0.9473542913903729,0.9429979204376897,0.8730569948186528,0.8333333333333334,0.9326424870466321,0.8801955990220048,0.7514691493021793
59,542.0391249000022,0.9501194662943971,0.9434403247573151,0.8704663212435233,0.8421052631578947,0.9119170984455959,0.8756218905472637,0.7434919338661691
60,542.3417541000017,0.9482939139305753,0.9433154882451045,0.8678756476683938,0.8697916666666666,0.8652849740932642,0.8675324675324675,0.7357611716570894
61,542.6412313999972,0.9445622701280572,0.9391881685059369,0.8756476683937824,0.8571428571428571,0.9015544041450777,0.8787878787878788,0.7523058490761949
62,542.9441806000032,0.9416360170742839,0.935709336754668,0.8652849740932642,0.8472906403940886,0.8911917098445595,0.8686868686868687,0.731552584274093
63,543.238136400003,0.9442401138285592,0.9386595756479119,0.8730569948186528,0.8564356435643564,0.8963730569948186,0.8759493670886076,0.7469265480538821
64,543.5333346999978,0.9435689548712718,0.9389252490894984,0.8678756476683938,0.8380952380952381,0.9119170984455959,0.8734491315136477,0.7386222109866252
65,543.8344103999989,0.9408037799672474,0.9388680472182902,0.8730569948186528,0.8529411764705882,0.9015544041450777,0.8765743073047859,0.7473287919023364
66,544.1338325000033,0.9448575800692636,0.9423920689687989,0.8730569948186528,0.86,0.8911917098445595,0.8753180661577609,0.7466052202059061
