epoch,time,auc,aupr,accuracy,precision,recall,f1,mcc
1,1886.621841799999,0.8055718726722306,0.792854125483831,0.6687483030138474,0.8371335504885994,0.418794133623031,0.558291093410572,0.38951556165129175
2,1887.0693152000022,0.8098818031318248,0.8029006013836082,0.7225088243279935,0.6820809248554913,0.8332428028245519,0.750122249388753,0.45639229319675517
3,1887.5194392999983,0.8053806380307166,0.7960662010977172,0.6160738528373608,0.8860759493670886,0.2661596958174905,0.4093567251461988,0.3246727534267698
4,1887.9629922999957,0.8095612602554552,0.8042529461285131,0.7200651642682596,0.6763937282229965,0.8435632808256383,0.7507855934251874,0.4542500485751659
5,1888.4000671999966,0.808130760261648,0.8017006350336862,0.7216942709747488,0.7234392113910186,0.7175448126018468,0.720479956367603,0.44340197998746694
6,1888.836918299996,0.8063633511268542,0.798051175964912,0.7064892750475156,0.8094462540716613,0.5399239543726235,0.6477680026067123,0.4379042565044539
7,1889.2823207999973,0.8060638927175134,0.7976254132319507,0.6915557969046973,0.8150134048257373,0.49538294405214556,0.6162162162162163,0.4163918337146152
8,1889.7173642999987,0.8069665438164713,0.8000651406058786,0.7138202552267173,0.7812723373838456,0.5936990765888104,0.6746913580246914,0.44048123054970073
9,1890.161333199998,0.8086662762354171,0.8036086400375627,0.7197936464838447,0.7112271540469974,0.7398153177620859,0.7252396166134185,0.43994871759245596
10,1890.6009831999982,0.8097502832395884,0.8050741280241511,0.7208797176215042,0.6991670749632533,0.775122216186855,0.7351880473982483,0.4444044627830998
11,1891.0449414999966,0.8096273150892241,0.8053759644548315,0.7230518598968232,0.7368724754760531,0.6936447582835416,0.7146054840514829,0.446864055161144
12,1891.4856134000001,0.8099546403815611,0.8061072597101431,0.7230518598968232,0.759974667511083,0.6518196632265073,0.7017543859649122,0.45066721984667213
13,1891.9288725000006,0.811594215719753,0.8081591245181412,0.7244094488188977,0.7249455337690632,0.7229766431287343,0.7239597497960294,0.44882010506153
14,1892.3706966000027,0.8127428031194394,0.8091962657668366,0.7271246266630464,0.6956928838951311,0.8071700162954916,0.7472969575056575,0.46021597838101036
15,1892.8081886,0.8132113795964876,0.809818528457912,0.7287537333695357,0.6959962756052142,0.8120586637696904,0.7495612935572825,0.4640251220236408
16,1893.2483594000005,0.8132308421814374,0.8101412793180087,0.7238664132500678,0.7161594963273872,0.7414448669201521,0.7285828662930345,0.44801725265312947
17,1893.6950994,0.8132508945416885,0.8102470992877367,0.7290252511539506,0.7477954144620811,0.6909288430200978,0.7182382834556748,0.45936878334629794
18,1894.1403592999995,0.8134885739881963,0.8104684759943174,0.7303828400760249,0.7450867052023121,0.7001629549158066,0.7219266311957435,0.46159616679435334
19,1894.5873524999988,0.8139090837781714,0.8106837449657147,0.7282106978007059,0.7164948453608248,0.755024443237371,0.7352552234858503,0.4570902884703474
20,1895.0304967999982,0.8141697644614377,0.8106503413379587,0.7276676622318762,0.7012487992315082,0.793047256925584,0.7443283201631404,0.45930468435592287
21,1895.4794152999966,0.8141868679451816,0.8106843394977753,0.7333695357045886,0.7242819843342037,0.7533948940793047,0.7385516506922257,0.46712215007110264
22,1895.9287910999992,0.8141093124930332,0.8106904936163113,0.7287537333695357,0.7502972651605232,0.6854970124932103,0.7164348566562588,0.45920970810243966
23,1896.3569697999992,0.8142656029479328,0.8108110841547274,0.7292967689383655,0.758578431372549,0.6724606192286801,0.7129283040598906,0.4615593029112164
24,1896.7957661999972,0.8147475968130902,0.8112605571052952,0.7309258756448548,0.7414772727272727,0.7088538837588267,0.7247986670369342,0.46229272395306104
25,1897.2437050000008,0.8150898139317901,0.8115952385787819,0.7336410534890035,0.7244258872651357,0.7539380771319935,0.738887410167687,0.4676759881555173
26,1897.7023642999993,0.8152915170849058,0.8119078953700434,0.734727124626663,0.7302771855010661,0.7441607821835958,0.7371536185095507,0.4695417628332758
27,1898.1574595999991,0.8153833745881157,0.8121374220538132,0.7290252511539506,0.7507436049970255,0.6854970124932103,0.7166382737081204,0.45977650183145075
28,1898.6016336999965,0.815490271361514,0.8122628415096713,0.7265815910942167,0.7612781954887218,0.6599674090168387,0.7070119290078557,0.45720818577267563
29,1899.0445118999996,0.8158231995192152,0.81268501157777,0.7314689112136845,0.7514757969303424,0.6914720260727866,0.7202263083451202,0.4644082287254878
30,1899.4843418000019,0.8161525890251073,0.8130720570775571,0.7358131957643226,0.730605738575983,0.7468766974470397,0.7386516250335751,0.47174648358194593
31,1899.9330085999973,0.8164504255523688,0.8132866218579533,0.7366277491175672,0.7317722192655668,0.7468766974470397,0.739247311827957,0.47335920265310033
32,1900.3727326000007,0.8167199528651579,0.8136079051803287,0.732554982351344,0.7471131639722863,0.7028788701792504,0.7243212986286034,0.4659182575241841
33,1900.815102499997,0.8170404957415275,0.8138896725621283,0.7306543578604399,0.7504424778761062,0.6909288430200978,0.7194570135746606,0.46275382994638586
34,1901.2620535999959,0.817609039132181,0.8143847227965062,0.737170784686397,0.7360735532720389,0.7392721347093971,0.737669376693767,0.4743466267979693
35,1901.7110182999968,0.818078795159832,0.8148139768578528,0.7377138202552267,0.7237851662404092,0.7686040195545899,0.7455216016859852,0.4763500369296922
36,1902.1549325000015,0.8185081515793299,0.8152614081455856,0.7385283736084713,0.7345085470085471,0.7468766974470397,0.7406409911123081,0.4771267088394321
37,1902.5972411999974,0.8189295460322572,0.8157499833525416,0.7379853380396416,0.7528868360277137,0.708310700706138,0.7299188357122866,0.47679822089233614
38,1903.0387441999992,0.8197092289808505,0.8166184531212934,0.739342926961716,0.7454038997214485,0.7267789244975557,0.735973597359736,0.47883169629146793
39,1903.602552999997,0.8207894024455624,0.8177650952519806,0.7396144447461309,0.7277892561983471,0.7653449212384573,0.7460947842202806,0.4798751135531022
40,1904.049781900001,0.8219238352380126,0.8189413395583975,0.7436872115123541,0.7438825448613376,0.7430744160782183,0.7434782608695653,0.4873745215076931
41,1904.4946226999964,0.823193179130683,0.8203126376251344,0.7363562313331523,0.7564858490566038,0.6969038565996741,0.7254735651682217,0.47417343985901284
42,1904.929925700002,0.8251298537770095,0.822212054570906,0.7436872115123541,0.7532467532467533,0.7246061922868007,0.7386489479512736,0.48772159555468375
43,1905.367983899996,0.8275927554361064,0.8245853244554916,0.7472169427097475,0.7397260273972602,0.7626290059750136,0.7510029419630917,0.49467512149877413
44,1905.8039654999957,0.830399790983633,0.8272707278841196,0.7488460494162368,0.7547274749721913,0.737099402498642,0.7458092882660071,0.4978246160984588
45,1906.2553715999966,0.8342619345455575,0.8305334168870373,0.7515612272603855,0.7660919540229885,0.7240630092341119,0.7444847807874895,0.5038734750540209
46,1906.6993074999991,0.8384127731175699,0.8334369130717847,0.7607928319304914,0.756136606189968,0.7696903856599674,0.7628532974427995,0.5216717252040926
47,1907.1433590000015,0.8406177955260825,0.8338730734345651,0.7602497963616617,0.7684977578475336,0.7447039652362847,0.7564137931034483,0.5207450517760882
48,1907.5835246999995,0.8327108255025918,0.8239108683313257,0.7569915829486832,0.7484243697478992,0.7740358500814775,0.7610146862483311,0.5142886912376365
49,1908.0239188999985,0.8186317095049958,0.8113913308960449,0.7412435514526201,0.7474916387959866,0.7284084736556219,0.7378266850068775,0.48264070395877384
50,1908.460550099997,0.8311986416295256,0.8246348207525465,0.7488460494162368,0.7726190476190476,0.7050516023900054,0.7372905424595285,0.49959328267295755
51,1908.9067748000016,0.8192447809309131,0.8092483384230056,0.7317404289980993,0.6873078612209047,0.8500814774579033,0.7600777076250607,0.47707815371364304
52,1909.3450099999973,0.8424745556190547,0.8361754726077505,0.7621504208525658,0.7658402203856749,0.755024443237371,0.7603938730853391,0.5243512491778257
53,1909.797310599999,0.8248227282887493,0.8258485107597631,0.7431441759435243,0.7368978295394388,0.7561108093427485,0.7463806970509383,0.4864572300990084
54,1910.2438368000003,0.8300078852957811,0.8311274150919964,0.7485745316318219,0.7615780445969125,0.7235198261814232,0.7420612813370474,0.49776380160072475
