Epoch,Time,AUC,AUPR,Accuracy,Precision,Recall,F1,MCC
1,962.65,0.57953,0.5586,0.49986,0.49986,1.0,0.66655,0.0
2,965.6,0.4856,0.47186,0.49986,0.49986,1.0,0.66655,0.0
3,968.37,0.39739,0.42212,0.49986,0.49986,1.0,0.66655,0.0
4,971.21,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
5,973.99,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
6,976.79,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
7,981.74,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
8,997.95,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
9,1001.55,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
10,1004.34,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
11,1007.04,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
12,1009.79,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
13,1012.5,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
14,1015.93,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
15,1020.27,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
16,1024.48,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
17,1028.73,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
18,1032.99,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
19,1037.21,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
20,1041.5,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
21,1045.76,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
22,1050.0,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
23,1054.25,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
24,1058.48,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
25,1062.69,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
26,1066.92,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
27,1071.13,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
28,1075.35,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
29,1079.58,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
30,1083.88,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
31,1088.13,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
32,1092.27,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
33,1096.5,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
34,1100.71,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
35,1104.87,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
36,1109.09,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
37,1113.27,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
38,1117.57,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
39,1121.88,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
40,1126.09,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
41,1130.26,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
42,1134.49,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
43,1138.77,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
44,1143.04,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
45,1147.32,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
46,1151.57,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
47,1155.79,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
48,1160.0,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
49,1164.24,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
50,1168.43,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
51,1172.64,0.5,0.74993,0.49986,0.49986,1.0,0.66655,0.0
