Epoch,Time,AUC,AUPR,Accuracy,Precision,Recall,F1,MCC
1,4.96,0.53351,0.51623,0.5,0.5,1.0,0.66667,0.0
2,9.5,0.5066,0.51063,0.5,0.5,1.0,0.66667,0.0
3,13.71,0.50681,0.50382,0.5,0.5,1.0,0.66667,0.0
4,18.09,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
5,22.35,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
6,26.65,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
7,41.78,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
8,45.73,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
9,48.36,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
10,50.96,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
11,53.52,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
12,56.16,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
13,58.77,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
14,61.48,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
15,64.29,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
16,67.98,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
17,72.26,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
18,76.49,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
19,80.68,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
20,84.9,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
21,89.17,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
22,93.39,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
23,97.5,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
24,101.62,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
25,105.79,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
26,110.02,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
27,114.33,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
28,118.69,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
29,122.87,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
30,127.16,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
31,131.44,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
32,135.67,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
33,139.93,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
34,144.16,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
35,148.36,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
36,152.75,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
37,157.04,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
38,161.36,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
39,165.8,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
40,170.2,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
41,174.5,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
42,178.72,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
43,183.02,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
44,187.31,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
45,191.58,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
46,195.9,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
47,200.11,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
48,204.28,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
49,208.48,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
50,211.15,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
51,213.8,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
