Epoch,Time,AUC,AUPR,Accuracy,Precision,Recall,F1,MCC
1,365.42,0.4949,0.52861,0.50014,0.50014,1.0,0.66679,0.0
2,368.17,0.39432,0.43282,0.50014,0.50014,1.0,0.66679,0.0
3,370.85,0.31348,0.37844,0.50014,0.50014,1.0,0.66679,0.0
4,373.44,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
5,376.06,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
6,378.7,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
7,394.21,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
8,397.55,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
9,400.34,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
10,403.06,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
11,405.73,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
12,408.38,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
13,411.03,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
14,413.62,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
15,416.31,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
16,419.13,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
17,421.85,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
18,424.47,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
19,427.03,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
20,429.56,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
21,432.22,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
22,434.93,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
23,437.5,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
24,440.15,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
25,442.75,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
26,445.42,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
27,448.02,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
28,450.73,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
29,453.46,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
30,456.13,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
31,458.75,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
32,461.53,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
33,464.28,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
34,467.05,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
35,469.71,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
36,472.44,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
37,475.27,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
38,478.03,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
39,480.66,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
40,483.21,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
41,485.92,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
42,488.54,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
43,491.24,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
44,493.97,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
45,496.59,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
46,499.23,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
47,501.87,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
48,504.48,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
49,507.0,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
50,509.49,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
51,512.12,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
52,514.75,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
53,517.46,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
54,520.12,0.5,0.75007,0.50014,0.50014,1.0,0.66679,0.0
