Epoch,Time,AUC,AUPR,Accuracy,Precision,Recall,F1,MCC
1,272.72,0.4316,0.44998,0.5,0.5,1.0,0.66667,0.0
2,274.07,0.24582,0.35999,0.5,0.5,1.0,0.66667,0.0
3,275.26,0.2616,0.36727,0.5,0.5,1.0,0.66667,0.0
4,276.35,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
5,277.51,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
6,278.68,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
7,280.75,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
8,284.4,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
9,285.65,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
10,286.78,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
11,287.97,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
12,289.23,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
13,290.44,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
14,291.7,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
15,292.9,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
16,294.12,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
17,295.37,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
18,296.59,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
19,297.75,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
20,299.01,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
21,300.2,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
22,301.39,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
23,302.48,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
24,303.6,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
25,304.69,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
26,305.84,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
27,307.03,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
28,308.21,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
29,309.38,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
30,310.63,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
31,311.88,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
32,313.08,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
33,314.23,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
34,315.44,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
35,316.61,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
36,317.94,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
37,319.22,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
38,320.48,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
39,321.74,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
40,322.95,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
41,324.12,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
42,325.2,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
43,326.3,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
44,327.49,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
45,328.75,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
46,330.0,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
47,331.21,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
48,332.45,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
49,333.63,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
50,334.72,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
51,335.97,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
52,337.21,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
53,338.45,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
54,339.63,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
