Epoch,Time,AUC,AUPR,Accuracy,Precision,Recall,F1,MCC
1,541.45,0.59445,0.58317,0.5,0.5,1.0,0.66667,0.0
2,542.74,0.49773,0.51852,0.5,0.5,1.0,0.66667,0.0
3,544.01,0.35,0.43215,0.5,0.5,1.0,0.66667,0.0
4,545.19,0.41304,0.67395,0.5,0.5,1.0,0.66667,0.0
5,546.31,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
6,547.39,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
7,548.5,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
8,552.02,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
9,553.55,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
10,554.68,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
11,555.78,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
12,556.81,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
13,557.86,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
14,558.96,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
15,560.07,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
16,561.13,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
17,562.25,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
18,563.49,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
19,564.69,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
20,565.77,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
21,566.91,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
22,568.0,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
23,569.07,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
24,570.13,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
25,571.2,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
26,572.36,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
27,573.56,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
28,574.6,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
29,575.72,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
30,576.81,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
31,577.95,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
32,579.06,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
33,580.19,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
34,581.3,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
35,582.36,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
36,583.46,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
37,584.56,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
38,585.71,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
39,586.9,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
40,587.98,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
41,589.03,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
42,590.09,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
43,591.23,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
44,592.34,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
45,593.41,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
46,594.65,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
47,595.84,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
48,597.03,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
49,598.23,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
50,599.34,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
51,600.42,0.5,0.75,0.5,0.5,1.0,0.66667,0.0
