epoch,time,loss,auc,aupr,accuracy,precision,recall,f1,mcc
1,3545.234129,1.5731570720672607,0.7575184739645988,0.7187838760074783,0.5,0.5,1.0,0.6666666666666666,0.0
2,3546.1350805,1.3940794467926025,0.7835773094408599,0.7414287443503076,0.5019762845849802,0.500990099009901,1.0,0.6675461741424802,0.04449941594899848
3,3547.0309749,1.3259291648864746,0.7901388867190551,0.7487356979017933,0.5652173913043478,0.5353319057815846,0.9881422924901185,0.6944444444444444,0.24452495974453448
4,3547.9341087,1.2995092868804932,0.7735162242809605,0.7337512010838634,0.5711462450592886,0.5387931034482759,0.9881422924901185,0.697350069735007,0.2578807147775638
5,3548.8414948,1.2623462677001953,0.7521129841116092,0.7220378496745476,0.5889328063241107,0.5496688741721855,0.9841897233201581,0.7053824362606232,0.29041930245041664
6,3549.7454258,1.2505019903182983,0.7514880719898763,0.7250457618724049,0.5592885375494071,0.5317796610169492,0.9920948616600791,0.6924137931034482,0.23681586673150223
7,3550.6262636,1.2302194833755493,0.781155774969145,0.7490716076215957,0.6383399209486166,0.5821596244131455,0.9802371541501976,0.7304860088365243,0.37918246626525953
8,3551.5390444,1.2153124809265137,0.8202752737896234,0.7832258784849253,0.7193675889328063,0.6464379947229552,0.9683794466403162,0.7753164556962026,0.5059429088306623
9,3552.4470178,1.1955437660217285,0.853098782983643,0.8133421561274938,0.7233201581027668,0.649867374005305,0.9683794466403162,0.7777777777777777,0.5124044741769738
10,3553.3647515000002,1.1875362396240234,0.8705338311799902,0.8412276320806835,0.6956521739130435,0.6240601503759399,0.9841897233201581,0.7638036809815951,0.47913385418729776
11,3554.2430705,1.1586679220199585,0.8798606445968536,0.8607819487973871,0.7094861660079052,0.6352040816326531,0.9841897233201581,0.772093023255814,0.5014301066031952
12,3555.1253636,1.1447510719299316,0.8847505819494134,0.8711997074474215,0.7154150197628458,0.6401028277634961,0.9841897233201581,0.7757009345794391,0.5109268973789867
13,3556.0092565,1.1421400308609009,0.8877189145276446,0.8763133380574567,0.7114624505928854,0.6368286445012787,0.9841897233201581,0.7732919254658385,0.5045991084042654
14,3556.8826802,1.1269776821136475,0.8911559311971755,0.8809772652385583,0.7075098814229249,0.6335877862595419,0.9841897233201581,0.7708978328173375,0.4982574512628706
15,3557.7634196,1.114420771598816,0.8959208861253887,0.8862123158848181,0.7509881422924901,0.6749311294765841,0.9683794466403162,0.7954545454545454,0.5574197981575362
16,3558.7132509,1.1074223518371582,0.9012013935540315,0.8917107677933547,0.7549407114624506,0.6786703601108033,0.9683794466403162,0.7980456026058632,0.5638351000596029
17,3559.6640974,1.0918185710906982,0.906028839694418,0.8961559015440885,0.7509881422924901,0.6749311294765841,0.9683794466403162,0.7954545454545454,0.5574197981575362
18,3560.5380181,1.0843244791030884,0.9085909793935226,0.8989885844103387,0.7351778656126482,0.6578249336870027,0.9802371541501976,0.7873015873015874,0.5396117913899104
19,3561.4109853,1.0737156867980957,0.911121873486541,0.9014920303185018,0.7292490118577075,0.6526315789473685,0.9802371541501976,0.7835703001579779,0.530128213870179
20,3562.2994729,1.0711736679077148,0.9136215219734726,0.9040149567205193,0.7351778656126482,0.6578249336870027,0.9802371541501976,0.7873015873015874,0.5396117913899104
21,3563.1803574,1.0487840175628662,0.9168710650064834,0.90726571910023,0.7687747035573123,0.692090395480226,0.9683794466403162,0.8072487644151565,0.5862940454255502
22,3564.0796995,1.0496090650558472,0.9187301785686388,0.9090538559476452,0.7806324110671937,0.7040229885057471,0.9683794466403162,0.8153078202995008,0.6055781249478829
23,3564.9827771,1.0344287157058716,0.9212298270555703,0.9113224469021499,0.7806324110671937,0.7040229885057471,0.9683794466403162,0.8153078202995008,0.6055781249478829
24,3565.8615591,1.0250931978225708,0.9237763439516318,0.9135805219026867,0.7766798418972332,0.7,0.9683794466403162,0.8126036484245439,0.5991446895152781
25,3566.7810683000002,1.0247647762298584,0.925385492665094,0.915262783582838,0.7391304347826086,0.6596306068601583,0.9881422924901185,0.7911392405063291,0.5515233510676588
26,3567.6635941,1.024851679801941,0.92630723804465,0.9191286634631024,0.7450592885375494,0.6648936170212766,0.9881422924901185,0.794912559618442,0.5608620906952535
27,3568.5454503,1.0072264671325684,0.9278695183489821,0.9249018772477644,0.7430830039525692,0.6631299734748011,0.9881422924901185,0.7936507936507937,0.5577500028652015
28,3569.4206185,0.9996564984321594,0.9292755706228812,0.9285543512580838,0.7747035573122529,0.6968838526912181,0.9723320158102767,0.8118811881188118,0.598110920747462
29,3570.2924427,0.9984312057495117,0.9310721929728633,0.9318408363336695,0.7391304347826086,0.6587926509186351,0.9920948616600791,0.7917981072555206,0.5544570066095996
30,3571.1750173,0.9826005101203918,0.9325563592619788,0.9334935690942121,0.741106719367589,0.6613756613756614,0.9881422924901185,0.7923930269413628,0.5546371376831474
31,3572.0527257,0.9820302724838257,0.9335093502476214,0.9346121574517593,0.7252964426877471,0.6461538461538462,0.9960474308300395,0.7838258164852255,0.5359737908790726
32,3572.9298868,0.9703429937362671,0.934118639566311,0.9353483945552888,0.758893280632411,0.6784741144414169,0.9841897233201581,0.8032258064516129,0.5800038326817749
33,3573.8104717,0.9709451198577881,0.9352591041884735,0.9371463321485892,0.7450592885375494,0.6640211640211641,0.9920948616600791,0.7955625990491284,0.5637295497763137
34,3574.6901415,0.9593217372894287,0.9357434110828164,0.937852901412855,0.7450592885375494,0.6640211640211641,0.9920948616600791,0.7955625990491284,0.5637295497763137
35,3575.5627615,0.9578293561935425,0.9364776828258526,0.9387601692537024,0.7470355731225297,0.6657824933687002,0.9920948616600791,0.7968253968253969,0.5668191086028471
36,3576.4466062,0.950621485710144,0.9377743754784483,0.93997098669926,0.7509881422924901,0.6693333333333333,0.9920948616600791,0.7993630573248408,0.5729971201895757
37,3577.3258095,0.9490062594413757,0.9389148401006109,0.9415193404787291,0.7529644268774703,0.6711229946524064,0.9920948616600791,0.8006379585326954,0.5760858431864286
38,3578.2106066,0.9431028366088867,0.94008655032886,0.9433219366801294,0.782608695652174,0.7025495750708215,0.9802371541501976,0.8184818481848184,0.6153227458049428
39,3579.1214235,0.9371005296707153,0.9411020325266759,0.944770648518617,0.782608695652174,0.7025495750708215,0.9802371541501976,0.8184818481848184,0.6153227458049428
40,3579.9984386,0.9390072822570801,0.9419144182849287,0.9459021181973761,0.782608695652174,0.7025495750708215,0.9802371541501976,0.8184818481848184,0.6153227458049428
41,3580.8739988,0.9361151456832886,0.9424768391944883,0.9467638057881083,0.7885375494071146,0.7085714285714285,0.9802371541501976,0.8225538971807628,0.6248223190659329
42,3581.7782597,0.9271515607833862,0.9429923916949179,0.9474569229657268,0.7865612648221344,0.7065527065527065,0.9802371541501976,0.8211920529801324,0.6216538031489713
43,3582.6511378,0.921091616153717,0.9434766985892609,0.9479571039823772,0.8438735177865613,0.7843137254901961,0.9486166007905138,0.8586762075134169,0.7033533126053656
44,3583.5564316,0.9191164970397949,0.9441016107109939,0.9485447508643339,0.841897233201581,0.7817589576547231,0.9486166007905138,0.8571428571428572,0.6999231808119091
45,3584.4359649,0.9211050271987915,0.9443828211657735,0.9487779693007267,0.8478260869565217,0.7913907284768212,0.9446640316205533,0.8612612612612612,0.7090781658004336
46,3585.344755,0.916375994682312,0.9447265228327267,0.9490439096936328,0.8478260869565217,0.7913907284768212,0.9446640316205533,0.8612612612612612,0.7090781658004336
47,3586.2376616,0.9123251438140869,0.945226452530113,0.9495612989522328,0.7707509881422925,0.6887052341597796,0.9881422924901185,0.8116883116883116,0.6013111208471059
48,3587.1239292,0.9103958606719971,0.9456326454092393,0.9499282091860122,0.7747035573122529,0.6925207756232687,0.9881422924901185,0.8143322475570033,0.607543247351045
49,3588.0122053,0.9065330028533936,0.946054461091409,0.9502734926200427,0.7687747035573123,0.6857923497267759,0.9920948616600791,0.8109854604200323,0.6008061199379372
50,3588.8987719,0.9083640575408936,0.9467574872283585,0.9508549941163279,0.7806324110671937,0.6983240223463687,0.9881422924901185,0.8183306055646481,0.6169017089914287
51,3589.7775843,0.907349169254303,0.9472417941227015,0.951241501788625,0.7865612648221344,0.704225352112676,0.9881422924901185,0.8223684210526314,0.6262753986213928
52,3590.6595567,0.9025993347167969,0.9475542501835679,0.9515183936191626,0.7885375494071146,0.7062146892655368,0.9881422924901185,0.8237232289950577,0.6294039017068406
53,3591.5411268,0.9033452272415161,0.9478979518505211,0.9518836399763714,0.7905138339920948,0.7082152974504249,0.9881422924901185,0.825082508250825,0.6325345708624238
54,3592.4401721,0.9077083468437195,0.9481635395022575,0.9521127602412485,0.7885375494071146,0.7062146892655368,0.9881422924901185,0.8237232289950577,0.6294039017068406
55,3593.3274747,0.8953442573547363,0.948429127153994,0.9523692377610969,0.8023715415019763,0.7230320699708455,0.9802371541501976,0.832214765100671,0.6470689621560897
56,3594.2123899,0.8961236476898193,0.948725960411817,0.9526556118120567,0.8023715415019763,0.7217391304347827,0.9841897233201581,0.8327759197324415,0.649185700700546
57,3595.0965471,0.8947237133979797,0.9490071708665969,0.9528964298375187,0.8003952569169961,0.7196531791907514,0.9841897233201581,0.8313856427378966,0.6460193808721436
58,3595.9803887,0.89585280418396,0.9497101970035464,0.9535332582132972,0.8043478260869565,0.7238372093023255,0.9841897233201581,0.8341708542713567,0.6523549953116977
59,3596.8601164,0.8912656307220459,0.9499445390491962,0.9537845024814999,0.8003952569169961,0.7183908045977011,0.9881422924901185,0.8319467554076538,0.6482244717751985
